gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0BD5E113C	0.018	0.0	0.0	0.005	0.004	0.003	0.0	0.002
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS08F12601A	0.005	0.005	0.0	0.0	0.019	0.001	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0585E80CD	0.296	0.483	0.212	0.525	0.335	0.805	1.58	0.701
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0A02D0D93	0.296	0.483	0.212	0.525	0.335	0.805	1.58	0.701
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS09E85F083	0.296	0.483	0.212	0.525	0.335	0.805	1.58	0.701
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS013346DBE	0.296	0.483	0.212	0.525	0.335	0.805	1.58	0.701
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS032C4F174	0.002	0.008	0.014	0.0	0.004	0.0	0.0	0.005
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0838B21B9	0.018	0.0	0.0	0.005	0.004	0.003	0.0	0.002
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0F78C6BCD	0.048	0.147	0.0	0.08	0.005	0.232	0.15	0.016
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0933FDF7E	0.095	0.959	0.001	1.584	0.184	1.723	0.761	0.359
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS08DB58E32	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS03199797E	0.264	0.306	0.974	0.314	0.527	0.184	0.517	0.265
EZR	P15311	False	EZR_HUMAN		CPI-SS0119582BF	1.991	1.056	0.488	0.867	0.501	0.621	0.369	0.84
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS03E275AE8	0.048	0.147	0.0	0.08	0.005	0.232	0.15	0.016
MET	P08581	False	MET_HUMAN		CPI-SS04D6F8601	0.0	0.013	0.0	0.003	0.0	0.035	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS01011D1D3	0.048	0.147	0.0	0.08	0.005	0.232	0.15	0.016
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SS026B040A1	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS017AF3A49	0.048	0.147	0.0	0.08	0.005	0.232	0.15	0.016
IL4R	P24394	False	IL4R_HUMAN		CPI-SS00436C0C1	0.208	0.056	0.001	0.074	0.011	0.085	0.143	0.188
IL7	P13232	False	IL7_HUMAN		CPI-SS0109E3DF1	0.008	0.006	0.024	0.005	0.011	0.002	0.0	0.0
IL2RA	P01589	False	IL2RA_HUMAN		CPI-SS0F452A302	0.0	0.0	0.0	0.005	0.0	0.0	0.016	0.021
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS02AEC736C	0.005	0.117	0.0	0.138	0.011	0.252	0.0	0.003
IL2RB	P14784	False	IL2RB_HUMAN		CPI-SS0FE52C76C	0.005	0.0	0.0	0.005	0.0	0.002	0.411	0.048
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS03F892D7C	0.048	0.147	0.0	0.08	0.005	0.232	0.15	0.016
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS09C4FCB90	0.048	0.147	0.0	0.08	0.005	0.232	0.15	0.016
FYN	P06241	False	FYN_HUMAN		CPI-SS0C78C21A5	0.092	0.198	0.0	0.114	0.075	0.215	0.793	0.585
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0E9A581F8	0.048	0.147	0.0	0.08	0.005	0.232	0.15	0.016
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SS04E85A666	0.055	0.037	0.231	0.042	0.067	0.042	0.061	0.036
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0DE4CC20D	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.025
HRAS	P01112	False	HRAS_HUMAN		CPI-SS012CF6890	0.078	0.084	0.157	0.137	0.094	0.09	0.063	0.051
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0E608B5BF	0.023	0.0	0.0	0.0	0.004	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS08507BF77	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRAS	P01112	False	HRAS_HUMAN		CPI-SS0866DD7EB	0.078	0.084	0.157	0.137	0.094	0.09	0.063	0.051
MMP9	P14780	False	MMP9_HUMAN		CPI-SS015093E79	0.0	0.035	0.0	0.0	0.0	0.036	0.0	0.002
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS075EAE230	1.812	2.253	3.568	2.796	2.642	2.12	2.238	1.679
HSP90B1	P14625	False	HSP90B1_HUMAN		CPI-SS087EAA549	1.128	1.744	1.537	1.986	1.497	1.115	0.795	0.519
CD14	P08571	False	CD14_HUMAN		CPI-SS0F3164D8D	0.02	0.047	0.0	0.427	0.0	1.09	0.032	0.001
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS07BECB892	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0192E0C86	0.043	0.029	0.069	0.096	0.109	0.05	0.015	0.062
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS01A8F745A	0.0	0.008	0.03	0.0	0.0	0.002	0.0	0.008
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS067559C58	0.176	0.16	0.088	0.239	0.114	0.239	0.16	0.077
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS063957AAF	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0
CD4	P01730	False	CD4_HUMAN		CPI-SS08BEDE459	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD9	P21926	False	CD9_HUMAN		CPI-SS050A11751	0.221	0.069	0.0	0.048	0.063	0.115	0.015	0.003
CCR5	P51681	False	CCR5_HUMAN		CPI-SS032F509EE	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002
KCNA3	P22001	False	KCNA3_HUMAN		CPI-SS01C89FD4B	0.018	0.0	0.0	0.003	0.0	0.004	0.0	0.03
CD4	P01730	False	CD4_HUMAN		CPI-SS07E04F6C0	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD33	P20138	False	CD33_HUMAN		CPI-SS0F81C03E5	0.013	0.144	0.002	0.162	0.059	0.197	0.017	0.008
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0D64CB4EF	0.0	0.024	0.001	0.011	0.0	0.272	0.0	0.0
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0689E6F41	0.009	0.005	0.0	0.01	0.0	0.063	0.0	0.0
SIGLEC10	Q96LC7	False	SIGLEC10_HUMAN		CPI-SS09261CB85	0.028	0.035	0.0	0.032	0.017	0.054	0.0	0.002
NCR1	O76036	False	NCR1_HUMAN		CPI-SS09F4ED94A	0.0	0.0	0.0	0.0	0.0	0.001	0.019	0.003
MADCAM1	Q13477	False	MADCAM1_HUMAN		CPI-SS0E037A4F0	0.0	0.004	0.0	0.009	0.014	0.001	0.0	0.0
PTPRO	Q16827	False	PTPRO_HUMAN		CPI-SS0D2DB3BB5	0.009	0.023	0.0	0.015	0.0	0.004	0.0	0.0
CD320	Q9NPF0	False	CD320_HUMAN		CPI-SS05B2A89EE	0.09	0.026	0.403	0.011	0.149	0.007	0.129	0.057
CD4	P01730	False	CD4_HUMAN		CPI-SS0CD09DC10	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0C47D7096	0.005	0.0	0.0	0.006	0.0	0.001	0.033	0.224
CD8B	P10966	False	CD8B_HUMAN		CPI-SS01C41F02A	0.002	0.004	0.0	0.0	0.0	0.001	0.015	0.338
CD4	P01730	False	CD4_HUMAN		CPI-SS0104BDBB2	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
PLSCR1	O15162	False	PLSCR1_HUMAN		CPI-SS038CB25DC	0.029	0.903	0.164	0.965	0.263	1.181	0.155	0.047
CD4	P01730	False	CD4_HUMAN		CPI-SS0E2597B38	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS0A8AC23AB	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS062A16D80	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS0BF909D7D	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS001B88F53	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS0719BAC44	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS0C9E69190	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS07F78CCA9	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS0D3DE8715	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
LAG3	P18627	False	LAG3_HUMAN		CPI-SS0772F470E	0.005	0.0	0.0	0.0	0.003	0.0	0.0	0.023
CD4	P01730	False	CD4_HUMAN		CPI-SS05FC22EFD	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS0D3BA6E81	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS0957FEEC6	0.006	0.175	0.031	0.111	0.01	0.185	0.0	0.046
LAG3	P18627	False	LAG3_HUMAN		CPI-SS0F5FD6923	0.005	0.0	0.0	0.0	0.003	0.0	0.0	0.023
CCL4	P13236	False	CCL4_HUMAN		CPI-SS05BA6D9C3	0.001	0.027	0.0	0.004	0.0	0.014	0.607	0.123
LGALS3	P17931	False	LGALS3_HUMAN		CPI-SS074D67CE2	0.116	0.81	0.342	1.365	0.015	2.344	0.06	0.081
RGMB	Q6NW40	False	RGMB_HUMAN		CPI-SS0287481A1	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.019
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0EC1DB4A0	1.948	2.075	0.718	2.192	1.304	2.52	2.908	2.149
LILRA5	A6NI73	False	LILRA5_HUMAN		CPI-SS0D65C9514	0.01	0.124	0.0	0.216	0.005	0.617	0.0	0.005
IL6R	P08887	False	IL6R_HUMAN		CPI-SS0663384AA	0.01	0.074	0.0	0.127	0.028	0.268	0.0	0.037
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS073F43DB9	2.807	2.8	0.513	3.014	1.849	3.261	3.419	2.73
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS0F8531E5B	1.187	1.258	0.117	1.797	1.1	1.931	2.283	1.674
HLA-G	P17693	False	HLA-G_HUMAN		CPI-SS05CE87F88	0.005	0.009	0.0	0.007	0.0	0.004	0.0	0.002
HLA-F	P30511	False	HLA-F_HUMAN		CPI-SS00150FB64	0.204	0.11	0.0	0.166	0.053	0.362	0.597	0.254
B2M	P61769	False	B2M_HUMAN		CPI-SS031B22200	3.31	3.782	2.238	3.581	3.111	4.125	4.346	3.805
CEACAM21	Q3KPI0	False	CEACAM21_HUMAN		CPI-SS0D2A3C3A5	0.003	0.017	0.0	0.01	0.002	0.004	0.0	0.016
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0E816D4D6	1.948	2.075	0.718	2.192	1.304	2.52	2.908	2.149
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS03DA113B9	2.807	2.8	0.513	3.014	1.849	3.261	3.419	2.73
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS0C340928A	1.187	1.258	0.117	1.797	1.1	1.931	2.283	1.674
HLA-G	P17693	False	HLA-G_HUMAN		CPI-SS0DBA81CCF	0.005	0.009	0.0	0.007	0.0	0.004	0.0	0.002
HLA-F	P30511	False	HLA-F_HUMAN		CPI-SS0A76A8E97	0.204	0.11	0.0	0.166	0.053	0.362	0.597	0.254
B2M	P61769	False	B2M_HUMAN		CPI-SS064075393	3.31	3.782	2.238	3.581	3.111	4.125	4.346	3.805
CD33	P20138	False	CD33_HUMAN		CPI-SS08254A1FB	0.013	0.144	0.002	0.162	0.059	0.197	0.017	0.008
FCAR	P24071	False	FCAR_HUMAN		CPI-SS07EFD7995	0.006	0.0	0.001	0.097	0.0	0.306	0.0	0.003
SIGLEC15	Q6ZMC9	False	SIGLEC15_HUMAN		CPI-SS049511825	0.0	0.0	0.0	0.0	0.008	0.006	0.0	0.0
SIGLEC14	Q08ET2	False	SIGLEC14_HUMAN		CPI-SS07978E5BA	0.0	0.004	0.0	0.059	0.002	0.065	0.0	0.002
IFNGR1	P15260	False	IFNGR1_HUMAN		CPI-SS031DD0854	0.266	0.612	0.012	0.549	0.153	0.939	0.593	0.296
FCGRT	P55899	False	FCGRT_HUMAN		CPI-SS001AF75AA	0.109	1.164	0.889	1.072	0.263	1.602	0.011	0.085
ANGPTL1	O95841	False	ANGPTL1_HUMAN		CPI-SS0872F43DB	0.045	0.0	0.006	0.0	0.012	0.0	0.0	0.001
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0EAB03260	0.019	0.085	0.0	0.098	0.005	0.151	0.0	0.003
IGF1	P05019	False	IGF1_HUMAN		CPI-SS012ED64B9	0.023	0.0	0.0	0.0	0.004	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS03B8BB190	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0ADD39BDD	0.004	0.0	0.02	0.0	0.014	0.0	0.0	0.004
WNT1	P04628	False	WNT1_HUMAN		CPI-SS04C3DF785	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.007
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS056DC13B2	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.009
IGF1	P05019	False	IGF1_HUMAN		CPI-SS07608C650	0.023	0.0	0.0	0.0	0.004	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS042A6F835	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLAU	P00749	False	PLAU_HUMAN		CPI-SS09F05AC40	0.0	0.056	0.0	0.081	0.018	0.028	0.0	0.0
GZMB	P10144	False	GZMB_HUMAN		CPI-SS02F415E21	0.01	0.527	0.0	0.003	0.006	0.0	0.851	0.095
IGF1	P05019	False	IGF1_HUMAN		CPI-SS03611915B	0.023	0.0	0.0	0.0	0.004	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS0DBD82AF3	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0D951C39B	0.023	0.0	0.0	0.0	0.004	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS00F5CDB8D	0.073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS08FA584C7	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0C666EA18	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
THBS1	P07996	False	THBS1_HUMAN		CPI-SS08AF43615	0.025	0.16	0.0	0.261	0.0	1.117	0.011	0.01
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0140B6B66	0.0	0.008	0.0	0.003	0.003	0.022	0.0	0.0
THBS1	P07996	False	THBS1_HUMAN		CPI-SS00B140AEF	0.025	0.16	0.0	0.261	0.0	1.117	0.011	0.01
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0C5E8A856	0.0	0.008	0.0	0.003	0.003	0.022	0.0	0.0
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS0664896CF	0.146	0.181	0.022	0.186	0.072	0.195	0.034	0.039
ENG	P17813	False	ENG_HUMAN		CPI-SS05FE588BC	0.013	0.027	0.376	0.039	0.045	0.063	0.032	0.004
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS082BE21AF	0.242	0.312	0.048	0.168	0.103	0.214	0.099	0.443
PRSS2	P07478	False	PRSS2_HUMAN		CPI-SS0CFD95F10	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0
CTSG	P08311	False	CTSG_HUMAN		CPI-SS09D75EE76	0.003	0.03	0.0	0.5	0.235	0.011	0.018	0.0
GZMA	P12544	False	GZMA_HUMAN		CPI-SS018FFAD1E	0.0	0.005	0.0	0.0	0.0	0.001	0.364	0.081
JAM2	P57087	False	JAM2_HUMAN		CPI-SS0A576FC27	0.006	0.0	0.005	0.005	0.018	0.001	0.0	0.0
F2R	P25116	False	F2R_HUMAN		CPI-SS0D466B5B7	0.007	0.012	0.085	0.0	0.165	0.002	0.091	0.038
TFPI	P10646	False	TFPI_HUMAN		CPI-SS032D02146	0.0	0.088	0.252	0.051	0.402	0.062	0.0	0.003
IL6	P05231	False	IL6_HUMAN		CPI-SS0EDE630FF	0.02	0.0	0.0	0.002	0.0	0.005	0.0	0.0
TFRC	P02786	False	TFRC_HUMAN		CPI-SS0A9262AB4	0.109	0.12	0.608	0.229	0.355	0.253	0.101	0.146
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS0085E97CC	0.009	1.067	0.0	1.345	0.112	1.941	0.034	0.024
MMP2	P08253	False	MMP2_HUMAN		CPI-SS0E2C8EBE2	0.0	0.0	0.0	0.002	0.046	0.0	0.0	0.0
ITGA2B	P08514	False	ITGA2B_HUMAN		CPI-SS000104C64	0.006	0.004	0.114	0.007	0.228	0.001	0.0	0.001
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0FA9B82BA	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS06EE34C05	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS05AC5E0B1	0.022	0.073	0.036	0.103	0.064	0.086	0.066	0.021
SDC1	P18827	False	SDC1_HUMAN		CPI-SS06E3A69DB	0.049	0.0	0.0	0.002	0.0	0.0	0.0	0.0
ITGA2B	P08514	False	ITGA2B_HUMAN		CPI-SS0418F6DB9	0.006	0.004	0.114	0.007	0.228	0.001	0.0	0.001
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS04925EC74	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0B5DE428E	0.095	0.959	0.001	1.584	0.184	1.723	0.761	0.359
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS0A6429389	0.027	0.052	0.001	0.09	0.031	0.076	0.266	0.087
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0D666400C	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0E07E9679	0.022	0.073	0.036	0.103	0.064	0.086	0.066	0.021
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS078C5DE13	0.019	0.035	0.0	0.225	0.028	0.389	0.104	0.015
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS05767306F	0.264	0.306	0.974	0.314	0.527	0.184	0.517	0.265
RHAG	Q02094	False	RHAG_HUMAN		CPI-SS0BDD0711F	0.002	0.0	0.93	0.002	0.04	0.002	0.0	0.001
ITGA2B	P08514	False	ITGA2B_HUMAN		CPI-SS08D57D62B	0.006	0.004	0.114	0.007	0.228	0.001	0.0	0.001
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0CBAAD942	0.003	0.0	0.004	0.0	0.001	0.002	0.0	0.003
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0DA5E7F58	0.022	0.073	0.036	0.103	0.064	0.086	0.066	0.021
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS088E6B256	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.004
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0FC6AC146	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
VCAN	P13611	False	VCAN_HUMAN		CPI-SS010A0C5E6	0.024	0.307	0.0	1.414	0.0	1.774	0.042	0.007
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS089037562	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0F4DDA4D0	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS02676F1C4	0.01	0.187	0.0	0.264	0.062	0.412	0.05	0.064
GPC4	O75487	False	GPC4_HUMAN		CPI-SS011A42341	0.005	0.005	0.0	0.003	0.0	0.004	0.0	0.002
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0A5585DB4	0.005	0.005	0.0	0.0	0.019	0.001	0.0	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0210E2C96	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.004
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS07662C675	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS07870C518	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0A1EB6FC4	0.022	0.073	0.036	0.103	0.064	0.086	0.066	0.021
SDC4	P31431	False	SDC4_HUMAN		CPI-SS06B89E9B7	0.0	0.007	0.023	0.118	0.011	0.085	0.013	0.0
CD44	P16070	False	CD44_HUMAN		CPI-SS0FC9FE4DE	0.738	1.276	0.599	1.532	0.697	1.908	1.172	1.223
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS09AD61071	0.0	0.0	0.0	0.003	0.015	0.001	0.0	0.006
SDC1	P18827	False	SDC1_HUMAN		CPI-SS04EABFC2E	0.049	0.0	0.0	0.002	0.0	0.0	0.0	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS011F8D85E	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.004
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS02FC34980	0.007	0.005	0.0	0.013	0.034	0.021	0.0	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0D1811C52	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS04AA79930	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0A716F848	0.022	0.073	0.036	0.103	0.064	0.086	0.066	0.021
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0866EA6ED	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0F40FA3E5	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS02454BF63	0.264	0.306	0.974	0.314	0.527	0.184	0.517	0.265
TBXA2R	P21731	False	TBXA2R_HUMAN		CPI-SS0D66A70B6	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.004
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0228E5854	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0F8E7964B	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS06F3838F5	0.022	0.073	0.036	0.103	0.064	0.086	0.066	0.021
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0B3367EBC	0.01	0.187	0.0	0.264	0.062	0.412	0.05	0.064
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS056654F84	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS04DDAE6B3	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS068AC4599	0.022	0.073	0.036	0.103	0.064	0.086	0.066	0.021
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0008B8919	0.0	0.007	0.023	0.118	0.011	0.085	0.013	0.0
CD36	P16671	False	CD36_HUMAN		CPI-SS0D2CA1DBE	0.007	0.242	1.031	0.366	0.057	0.432	0.01	0.009
SDC1	P18827	False	SDC1_HUMAN		CPI-SS09915C539	0.049	0.0	0.0	0.002	0.0	0.0	0.0	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0F47F627F	0.004	0.003	0.0	0.0	0.0	0.0	0.0	0.004
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS06E6FD47D	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS03DB73CF4	0.18	0.349	1.096	0.545	0.298	0.891	0.5	0.238
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS018B55242	0.022	0.073	0.036	0.103	0.064	0.086	0.066	0.021
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS03E414DE9	0.01	0.187	0.0	0.264	0.062	0.412	0.05	0.064
CD7	P09564	False	CD7_HUMAN		CPI-SS00264D5D1	0.007	0.076	0.035	0.006	0.094	0.019	1.485	0.531
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS04E8D33E9	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0E7E164CF	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS034FD8FC5	0.005	0.005	0.0	0.0	0.019	0.001	0.0	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS063435BD1	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS07240E55A	0.005	0.005	0.0	0.0	0.019	0.001	0.0	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.0	0.011	0.0	0.0	0.002	0.0	0.0	0.0
NRP1	O14786	False	NRP1_HUMAN		CPI-SS06C2F25F0	0.0	0.088	0.0	0.002	0.007	0.01	0.0	0.003
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0E64BD55B	0.007	0.037	0.0	0.008	0.004	0.026	0.0	0.005
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS086CDFFB1	0.0	0.011	0.0	0.0	0.002	0.0	0.0	0.0
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0A1473279	0.007	0.037	0.0	0.008	0.004	0.026	0.0	0.005
LTA	P01374	False	LTA_HUMAN		CPI-SS0110361CB	0.02	0.0	0.0	0.0	0.0	0.0	0.096	0.064
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	0.836	1.478	1.875	1.832	2.133	1.199	1.113	1.156
FCAR	P24071	False	FCAR_HUMAN		CPI-SS0DE1E788C	0.006	0.0	0.001	0.097	0.0	0.306	0.0	0.003
TNFSF14	O43557	False	TNFSF14_HUMAN		CPI-SS019C98396	0.002	0.069	0.003	0.052	0.0	0.102	0.133	0.018
