gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0DA5E7F58	0.0	0.0	0.0	0.016	0.0	0.021	0.0	0.014
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS088E6B256	0.0	0.0	0.0	0.003	0.0	0.0	0.036	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0FC6AC146	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
VCAN	P13611	False	VCAN_HUMAN		CPI-SS010A0C5E6	0.076	0.408	0.359	1.108	0.575	1.264	0.096	0.123
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS089037562	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0F4DDA4D0	0.144	0.0	0.312	0.342	0.281	0.35	0.353	0.314
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS02676F1C4	0.014	0.0	0.017	0.144	0.098	0.116	0.016	0.0
GPC4	O75487	False	GPC4_HUMAN		CPI-SS011A42341	0.018	0.098	0.0	0.003	0.0	0.002	0.0	0.0
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0A5585DB4	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0210E2C96	0.0	0.0	0.0	0.003	0.0	0.0	0.036	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0D1811C52	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS04AA79930	0.144	0.0	0.312	0.342	0.281	0.35	0.353	0.314
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0A716F848	0.0	0.0	0.0	0.016	0.0	0.021	0.0	0.014
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0866EA6ED	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0F40FA3E5	0.144	0.0	0.312	0.342	0.281	0.35	0.353	0.314
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS02454BF63	0.196	0.258	0.325	0.448	0.503	0.435	0.424	0.357
TBXA2R	P21731	False	TBXA2R_HUMAN		CPI-SS0D66A70B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0228E5854	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0F8E7964B	0.144	0.0	0.312	0.342	0.281	0.35	0.353	0.314
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS06F3838F5	0.0	0.0	0.0	0.016	0.0	0.021	0.0	0.014
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS0B3367EBC	0.014	0.0	0.017	0.144	0.098	0.116	0.016	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS056654F84	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS04DDAE6B3	0.144	0.0	0.312	0.342	0.281	0.35	0.353	0.314
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS068AC4599	0.0	0.0	0.0	0.016	0.0	0.021	0.0	0.014
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0008B8919	0.013	0.0	0.021	0.059	0.028	0.082	0.0	0.015
CD36	P16671	False	CD36_HUMAN		CPI-SS0D2CA1DBE	0.027	0.187	0.839	0.442	0.052	0.887	0.0	0.012
SDC1	P18827	False	SDC1_HUMAN		CPI-SS09915C539	0.019	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0F47F627F	0.0	0.0	0.0	0.003	0.0	0.0	0.036	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS06E6FD47D	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS03DB73CF4	0.144	0.0	0.312	0.342	0.281	0.35	0.353	0.314
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS018B55242	0.0	0.0	0.0	0.016	0.0	0.021	0.0	0.014
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS03E414DE9	0.014	0.0	0.017	0.144	0.098	0.116	0.016	0.0
CD7	P09564	False	CD7_HUMAN		CPI-SS00264D5D1	0.0	0.23	0.0	0.041	0.037	0.044	0.89	0.403
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS04E8D33E9	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0E7E164CF	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS034FD8FC5	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS063435BD1	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS07240E55A	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
NRP1	O14786	False	NRP1_HUMAN		CPI-SS06C2F25F0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0E64BD55B	0.013	0.0	0.0	0.001	0.0	0.0	0.0	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS086CDFFB1	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0A1473279	0.013	0.0	0.0	0.001	0.0	0.0	0.0	0.0
LTA	P01374	False	LTA_HUMAN		CPI-SS0110361CB	0.049	0.0	0.0	0.0	0.0	0.003	0.03	0.141
MIF	P14174	False	MIF_HUMAN		CPI-SS02ACCF1F7	0.712	1.025	0.122	1.077	1.371	0.792	0.961	0.864
FCAR	P24071	False	FCAR_HUMAN		CPI-SS0DE1E788C	0.0	0.0	0.0	0.019	0.0	0.045	0.0	0.0
TNFSF14	O43557	False	TNFSF14_HUMAN		CPI-SS019C98396	0.0	0.0	0.0	0.004	0.0	0.003	0.011	0.013
TNFSF13	O75888	False	TNFSF13_HUMAN		CPI-SS0C28FEC7D	0.012	0.141	0.017	0.482	0.437	0.499	0.035	0.0
CD160	O95971	False	CD160_HUMAN		CPI-SS0879B8E95	0.0	0.0	0.0	0.001	0.0	0.0	0.181	0.07
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LTA	P01374	False	LTA_HUMAN		CPI-SS0D5C54214	0.049	0.0	0.0	0.0	0.0	0.003	0.03	0.141
TNF	P01375	False	TNF_HUMAN		CPI-SS048A2311A	0.033	0.0	0.0	0.076	0.117	0.116	0.044	0.184
UBA52	P62987	False	UBA52_HUMAN		CPI-SS0A970441B	1.431	1.482	1.146	1.365	1.426	1.286	1.323	1.374
UBB	P0CG47	False	UBB_HUMAN		CPI-SS060ED8A2C	0.931	0.603	0.914	0.977	1.097	0.924	1.143	1.043
UBC	P0CG48	False	UBC_HUMAN		CPI-SS058C922AB	1.25	1.146	0.893	1.365	1.294	1.425	1.326	1.297
RPS27A	P62979	False	RPS27A_HUMAN		CPI-SS0B4F2B280	1.56	1.538	0.965	1.389	1.552	1.183	1.525	1.575
CD14	P08571	False	CD14_HUMAN		CPI-SS05122F825	0.049	0.074	0.221	0.377	0.086	1.107	0.071	0.012
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS0DEDA3567	0.032	0.0	0.025	0.205	0.06	0.457	0.091	0.092
LTA	P01374	False	LTA_HUMAN		CPI-SS03156A825	0.049	0.0	0.0	0.0	0.0	0.003	0.03	0.141
TNF	P01375	False	TNF_HUMAN		CPI-SS00D2C6F8C	0.033	0.0	0.0	0.076	0.117	0.116	0.044	0.184
TNFSF14	O43557	False	TNFSF14_HUMAN		CPI-SS0859C173B	0.0	0.0	0.0	0.004	0.0	0.003	0.011	0.013
LTA	P01374	False	LTA_HUMAN		CPI-SS084BE3E4B	0.049	0.0	0.0	0.0	0.0	0.003	0.03	0.141
TNF	P01375	False	TNF_HUMAN		CPI-SS04B4619D0	0.033	0.0	0.0	0.076	0.117	0.116	0.044	0.184
TNFSF13	O75888	False	TNFSF13_HUMAN		CPI-SS0F9B3B259	0.012	0.141	0.017	0.482	0.437	0.499	0.035	0.0
LTA	P01374	False	LTA_HUMAN		CPI-SS07D9A48A2	0.049	0.0	0.0	0.0	0.0	0.003	0.03	0.141
TNF	P01375	False	TNF_HUMAN		CPI-SS0E7D5974D	0.033	0.0	0.0	0.076	0.117	0.116	0.044	0.184
EDN1	P05305	False	EDN1_HUMAN		CPI-SS0A8235820	0.016	0.0	0.0	0.002	0.0	0.004	0.0	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS059EEFDC6	0.712	1.025	0.122	1.077	1.371	0.792	0.961	0.864
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS095E52E66	0.032	0.0	0.025	0.205	0.06	0.457	0.091	0.092
TP53	P04637	False	TP53_HUMAN		CPI-SS089919C73	0.013	0.0	0.0	0.135	0.238	0.055	0.018	0.028
CD74	P04233	False	CD74_HUMAN		CPI-SS09808DEAE	1.569	1.715	0.235	0.541	0.816	0.734	0.498	0.603
LRP6	O75581	False	LRP6_HUMAN		CPI-SS050E406C1	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
TNFRSF21	O75509	False	TNFRSF21_HUMAN		CPI-SS0A0718AC5	0.0	0.365	0.0	0.013	0.07	0.022	0.0	0.0
TSPAN15	O95858	False	TSPAN15_HUMAN		CPI-SS02DA0DC71	0.0	0.0	0.0	0.003	0.049	0.004	0.0	0.0
CD74	P04233	False	CD74_HUMAN		CPI-SS0302E8E8F	1.569	1.715	0.235	0.541	0.816	0.734	0.498	0.603
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0EF0CA221	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0B3FE277C	0.018	0.0	0.033	0.03	0.0	0.043	0.035	0.103
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS07E25B12B	0.02	0.0	0.0	0.058	0.0	0.296	0.0	0.0
RAMP1	O60894	False	RAMP1_HUMAN		CPI-SS05EA532DE	0.0	0.136	0.0	0.001	0.0	0.001	0.153	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS05D25D2ED	0.0	0.0	0.0	0.003	0.043	0.008	0.0	0.0
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0E54AA9C4	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS052C34032	0.018	0.0	0.033	0.03	0.0	0.043	0.035	0.103
ADCY9	O60503	False	ADCY9_HUMAN		CPI-SS05D26939F	0.0	0.0	0.0	0.064	0.069	0.04	0.033	0.013
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0AF695D85	0.0	0.0	0.0	0.003	0.043	0.008	0.0	0.0
PTGIR	P43119	False	PTGIR_HUMAN		CPI-SS09F9446C7	0.0	0.0	0.0	0.03	0.0	0.032	0.0	0.0
ADCY7	P51828	False	ADCY7_HUMAN		CPI-SS088EBBFD8	0.094	0.0	0.087	0.109	0.095	0.152	0.084	0.028
PTGDR	Q13258	False	PTGDR_HUMAN		CPI-SS0B14D8296	0.0	0.0	0.0	0.001	0.0	0.0	0.066	0.105
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0BE6F508B	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0A69C5B06	0.018	0.0	0.033	0.03	0.0	0.043	0.035	0.103
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0CE2CC883	0.0	0.0	0.0	0.003	0.043	0.008	0.0	0.0
TSHR	P16473	False	TSHR_HUMAN		CPI-SS0FFD3016F	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS00A8596B5	0.0	0.0	0.0	0.019	0.0	0.02	0.0	0.0
HLA-DPA1	P20036	False	HLA-DPA1_HUMAN		CPI-SS02AB83042	1.131	1.551	0.041	0.114	0.276	0.232	0.285	0.312
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0E1AA36D0	0.014	0.0	0.0	0.01	0.025	0.003	0.013	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS06FD42D0B	0.0	0.0	0.017	0.019	0.0	0.004	0.0	0.014
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0DADDCAAB	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
FZD6	O60353	False	FZD6_HUMAN		CPI-SS048DE1C0C	0.014	0.0	0.0	0.01	0.025	0.003	0.013	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0D8972B21	0.013	0.0	0.0	0.002	0.0	0.0	0.0	0.0
FZD6	O60353	False	FZD6_HUMAN		CPI-SS08C4DF501	0.014	0.0	0.0	0.01	0.025	0.003	0.013	0.0
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0E06D9A6F	0.014	0.0	0.0	0.01	0.025	0.003	0.013	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS00A6240B6	0.013	0.0	0.0	0.002	0.0	0.0	0.0	0.0
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0D630E902	0.014	0.0	0.0	0.01	0.025	0.003	0.013	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0C6A5AD15	0.0	0.0	0.017	0.019	0.0	0.004	0.0	0.014
LRP6	O75581	False	LRP6_HUMAN		CPI-SS01DBBEFD2	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS01073ED66	0.0	0.0	0.038	0.007	0.0	0.003	0.0	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS08378307C	0.0	0.142	0.0	0.037	0.053	0.053	0.014	0.0
IGFBP4	P22692	False	IGFBP4_HUMAN		CPI-SS0B9663C84	0.018	0.0	0.0	0.023	0.105	0.008	0.0	0.0
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS0522B1815	0.0	0.0	0.0	0.018	0.067	0.005	0.0	0.0
DRAXIN	Q8NBI3	False	DRAXIN_HUMAN		CPI-SS071960FBF	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.016
FZD6	O60353	False	FZD6_HUMAN		CPI-SS03169D2B9	0.014	0.0	0.0	0.01	0.025	0.003	0.013	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS06A674E34	0.0	0.0	0.017	0.019	0.0	0.004	0.0	0.014
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0A69632CE	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS060151AAC	0.0	0.0	0.038	0.007	0.0	0.003	0.0	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0C590FAAF	0.0	0.142	0.0	0.037	0.053	0.053	0.014	0.0
IGFBP4	P22692	False	IGFBP4_HUMAN		CPI-SS071D39DCD	0.018	0.0	0.0	0.023	0.105	0.008	0.0	0.0
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS05EEE1D11	0.0	0.0	0.0	0.018	0.067	0.005	0.0	0.0
DRAXIN	Q8NBI3	False	DRAXIN_HUMAN		CPI-SS029820CA1	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.016
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0E9B4FE35	0.0	0.0	0.017	0.019	0.0	0.004	0.0	0.014
LRP6	O75581	False	LRP6_HUMAN		CPI-SS029F40481	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0AFE1D0FB	0.0	0.0	0.038	0.007	0.0	0.003	0.0	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0358DF83A	0.0	0.142	0.0	0.037	0.053	0.053	0.014	0.0
IGFBP4	P22692	False	IGFBP4_HUMAN		CPI-SS0D2FA7BC5	0.018	0.0	0.0	0.023	0.105	0.008	0.0	0.0
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS0F7F923D9	0.0	0.0	0.0	0.018	0.067	0.005	0.0	0.0
DRAXIN	Q8NBI3	False	DRAXIN_HUMAN		CPI-SS00B969D21	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.016
PORCN	Q9H237	False	PORCN_HUMAN		CPI-SS040FCBB26	0.01	0.0	0.0	0.023	0.028	0.011	0.0	0.015
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS06901C9E0	0.0	0.0	0.0	0.041	0.0	0.009	0.016	0.016
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS073442A2D	0.0	0.095	0.0	0.015	0.027	0.043	0.0	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0C6DB992E	0.0	0.0	0.0	0.001	0.0	0.001	0.054	0.0
CD300C	Q08708	False	CD300C_HUMAN		CPI-SS01FFCE2D9	0.0	0.093	0.0	0.17	0.0	0.187	0.018	0.0
FZD6	O60353	False	FZD6_HUMAN		CPI-SS097E058DD	0.014	0.0	0.0	0.01	0.025	0.003	0.013	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS02AD61190	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS009C63269	0.0	0.0	0.038	0.007	0.0	0.003	0.0	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS09DB61E97	0.0	0.142	0.0	0.037	0.053	0.053	0.014	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS00561BBD7	0.0	0.0	0.0	0.019	0.0	0.02	0.0	0.0
FCGR2A	P12318	False	FCGR2A_HUMAN		CPI-SS06792A8A1	0.029	0.0	0.053	0.209	0.117	0.642	0.016	0.039
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS0F08B0F71	0.012	0.0	0.033	0.22	0.128	0.244	0.024	0.0
RECK	O95980	False	RECK_HUMAN		CPI-SS0B67FD937	0.017	0.0	0.0	0.251	0.19	0.135	0.0	0.056
PVR	P15151	False	PVR_HUMAN		CPI-SS04784F50F	0.0	0.0	0.0	0.019	0.0	0.02	0.0	0.0
AFDN	P55196	False	AFDN_HUMAN		CPI-SS07988AFDD	0.051	0.0	0.0	0.015	0.0	0.017	0.017	0.014
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0A5DF05C0	0.019	0.0	0.0	0.0	0.0	0.0	0.03	0.188
CD96	P40200	False	CD96_HUMAN		CPI-SS07687E2DB	0.054	0.0	0.0	0.005	0.0	0.003	0.164	0.236
CD226	Q15762	False	CD226_HUMAN		CPI-SS06207F70E	0.0	0.0	0.0	0.003	0.0	0.002	0.087	0.014
PVR	P15151	False	PVR_HUMAN		CPI-SS0A8627ED6	0.0	0.0	0.0	0.019	0.0	0.02	0.0	0.0
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS08BEC44C6	0.102	0.793	0.162	0.815	0.53	0.896	0.802	0.472
MCAM	P43121	False	MCAM_HUMAN		CPI-SS001E7CB07	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS06634D36A	0.045	0.092	0.0	0.205	0.065	0.304	0.315	0.374
PVR	P15151	False	PVR_HUMAN		CPI-SS0B84DAE3D	0.0	0.0	0.0	0.019	0.0	0.02	0.0	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS0F1A060D4	0.0	0.0	0.0	0.019	0.0	0.02	0.0	0.0
AFDN	P55196	False	AFDN_HUMAN		CPI-SS0B24A71FE	0.051	0.0	0.0	0.015	0.0	0.017	0.017	0.014
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS03859E16F	0.019	0.0	0.0	0.0	0.0	0.0	0.03	0.188
CD34	P28906	False	CD34_HUMAN		CPI-SS06077A8A5	0.0	0.0	0.0	0.0	0.058	0.0	0.0	0.0
GUCY2D	Q02846	False	GUCY2D_HUMAN		CPI-SS06FD10D98	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0
NECTIN1	Q15223	False	NECTIN1_HUMAN		CPI-SS0C5E9FBFB	0.0	0.0	0.109	0.016	0.027	0.01	0.017	0.0
NECTIN2	Q92692	False	NECTIN2_HUMAN		CPI-SS02FBD007E	0.0	0.0	0.0	0.111	0.059	0.094	0.0	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0B990492C	0.0	0.0	0.0	0.127	0.074	0.127	0.0	0.01
HLA-DPA1	P20036	False	HLA-DPA1_HUMAN		CPI-SS001254E9D	1.131	1.551	0.041	0.114	0.276	0.232	0.285	0.312
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0892EFE81	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0F8ABC300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALR3	O60755	False	GALR3_HUMAN		CPI-SS0E70DD97F	0.0	0.0	0.0	0.004	0.086	0.001	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0C6B1B7EA	0.0	0.0	0.017	0.019	0.0	0.004	0.0	0.014
LRP6	O75581	False	LRP6_HUMAN		CPI-SS041A9759A	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS088E72875	0.013	0.0	0.0	0.002	0.0	0.0	0.0	0.0
RYK	P34925	False	RYK_HUMAN		CPI-SS04C952B10	0.044	0.0	0.017	0.087	0.064	0.071	0.021	0.032
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS09C6F5B5E	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.015
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS00F9DF28E	0.0	0.0	0.0	0.035	0.0	0.019	0.0	0.0
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS088A79CEF	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS0C41D1AB0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0979BEE9E	0.0	0.0	0.017	0.019	0.0	0.004	0.0	0.014
LRP6	O75581	False	LRP6_HUMAN		CPI-SS063BE49AF	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0CA86B750	0.013	0.0	0.0	0.002	0.0	0.0	0.0	0.0
RYK	P34925	False	RYK_HUMAN		CPI-SS0210E8B55	0.044	0.0	0.017	0.087	0.064	0.071	0.021	0.032
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS0AD8B6D35	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.015
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS02E251A12	0.0	0.0	0.0	0.035	0.0	0.019	0.0	0.0
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS0DD439ECE	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A0EB6095	0.0	0.0	0.017	0.019	0.0	0.004	0.0	0.014
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0E47E9212	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0B7FB4EB4	0.018	0.094	0.0	0.097	0.055	0.116	0.032	0.06
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS021A4089C	0.017	0.0	0.0	0.019	0.0	0.026	0.0	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0B4C20B1E	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
CD79B	P40259	False	CD79B_HUMAN		CPI-SS02B2D99CE	0.322	0.0	0.0	0.153	0.129	0.112	0.054	0.016
LRP6	O75581	False	LRP6_HUMAN		CPI-SS05B1FA8A8	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0CD17AC7A	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0D04B1471	0.0	0.142	0.0	0.037	0.053	0.053	0.014	0.0
PLAU	P00749	False	PLAU_HUMAN		CPI-SS04A83D488	0.0	0.0	0.0	0.017	0.0	0.001	0.0	0.0
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS048346C2B	0.129	0.313	0.158	0.575	0.606	0.565	0.118	0.091
WNT1	P04628	False	WNT1_HUMAN		CPI-SS02C1880E4	0.013	0.0	0.0	0.002	0.0	0.0	0.0	0.0
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS04E39D8B9	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.015
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0FF72F6DF	0.013	0.0	0.0	0.002	0.0	0.0	0.0	0.0
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS00519F627	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.015
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0E3EC3035	0.013	0.0	0.0	0.002	0.0	0.0	0.0	0.0
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS036709154	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.015
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS046A32887	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0
WNT10A	Q9GZT5	False	WNT10A_HUMAN		CPI-SS032788C1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS014B0FCD2	0.013	0.0	0.0	0.002	0.0	0.0	0.0	0.0
RYK	P34925	False	RYK_HUMAN		CPI-SS0BA171A40	0.044	0.0	0.017	0.087	0.064	0.071	0.021	0.032
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS0378B2FE1	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.015
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS070BB3318	0.0	0.0	0.0	0.035	0.0	0.019	0.0	0.0
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS0E5155850	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS019A855C9	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0
WNT10A	Q9GZT5	False	WNT10A_HUMAN		CPI-SS0E7D51A72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	0.013	0.0	0.0	0.002	0.0	0.0	0.0	0.0
RYK	P34925	False	RYK_HUMAN		CPI-SS0FAF1F4B6	0.044	0.0	0.017	0.087	0.064	0.071	0.021	0.032
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS06614B3BC	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.015
