id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B|B	B|DC	B|Ery	B|Gran	B|HSPC	B|Mono	B|NK	B|T	DC|B	DC|DC	DC|Ery	DC|Gran	DC|HSPC	DC|Mono	DC|NK	DC|T	Ery|B	Ery|DC	Ery|Ery	Ery|Gran	Ery|HSPC	Ery|Mono	Ery|NK	Ery|T	Gran|B	Gran|DC	Gran|Ery	Gran|Gran	Gran|HSPC	Gran|Mono	Gran|NK	Gran|T	HSPC|B	HSPC|DC	HSPC|Ery	HSPC|Gran	HSPC|HSPC	HSPC|Mono	HSPC|NK	HSPC|T	Mono|B	Mono|DC	Mono|Ery	Mono|Gran	Mono|HSPC	Mono|Mono	Mono|NK	Mono|T	NK|B	NK|DC	NK|Ery	NK|Gran	NK|HSPC	NK|Mono	NK|NK	NK|T	T|B	T|DC	T|Ery	T|Gran	T|HSPC	T|Mono	T|NK	T|T
CPI-SS078A6F3C9	IFNAR1_JAK1	simple:P17181	simple:P23458	IFNAR1	JAK1	False	False	False	user_curated	False	0.727	0.62	0.559	0.514	0.452	0.599	0.942	0.838	0.682	0.575	0.514	0.469	0.407	0.554	0.896	0.792	0.582	0.475	0.414	0.37	0.308	0.454	0.797	0.693	0.714	0.607	0.546	0.501	0.44	0.586	0.929	0.825	0.73	0.622	0.562	0.517	0.455	0.602	0.944	0.84	0.739	0.632	0.571	0.526	0.464	0.611	0.953	0.849	0.636	0.528	0.468	0.423	0.361	0.508	0.85	0.746	0.639	0.532	0.471	0.427	0.365	0.511	0.854	0.75
CPI-SS0DA033F03	TNFRSF1A_GRN	simple:P19438	simple:P28799	TNFRSF1A	GRN	False	False	False	user_curated	False	0.157	0.728	0.163	0.866	0.164	0.884	0.056	0.038	0.22	0.79	0.226	0.928	0.226	0.947	0.118	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.245	0.816	0.251	0.954	0.252	0.972	0.144	0.126	0.252	0.822	0.258	0.96	0.258	0.979	0.15	0.132	0.266	0.837	0.272	0.975	0.273	0.993	0.165	0.147	0.216	0.786	0.222	0.924	0.222	0.943	0.114	0.096	0.204	0.774	0.21	0.913	0.211	0.931	0.103	0.085
CPI-SS0C4E86714	TNFRSF1B_GRN	simple:P20333	simple:P28799	TNFRSF1B	GRN	False	False	False	user_curated	False	0.289	0.859	0.295	0.997	0.295	1.016	0.187	0.169	0.389	0.959	0.394	1.097	0.395	1.115	0.287	0.269	0.183	0.753	0.189	0.892	0.19	0.91	0.081	0.064	0.435	1.005	0.441	1.144	0.442	1.162	0.333	0.316	0.252	0.822	0.257	0.96	0.258	0.979	0.15	0.132	0.898	1.468	0.903	1.606	0.904	1.624	0.796	0.778	0.555	1.125	0.56	1.263	0.561	1.281	0.453	0.435	0.413	0.984	0.419	1.122	0.42	1.14	0.312	0.294
CPI-SS09406A30A	IGF1R_CAMP	simple:P08069	simple:P49913	IGF1R	CAMP	False	False	False	user_curated	False	0.0	0.049	0.0	0.053	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.054	0.0	0.055	0.0	0.0	0.0	0.031	0.0	0.035	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.03	0.0	0.031	0.0	0.0	0.0	0.049	0.0	0.053	0.0	0.054	0.0	0.0	0.0	0.028	0.0	0.032	0.0	0.033	0.0	0.0
CPI-SS0C321CE6D	FPR2_CAMP	simple:P25090	simple:P49913	FPR2	CAMP	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.037	0.0	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.047	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.023	0.0	0.025	0.0	0.0
CPI-SS079EEDE8D	ERBB2_NRG4	simple:P04626	simple:Q8WWG1	ERBB2	NRG4	False	False	False	user_curated	False	0.0	0.049	0.0	0.092	0.078	0.016	0.007	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.0	0.09	0.076	0.014	0.005	0.004	0.0	0.088	0.0	0.131	0.117	0.055	0.046	0.045	0.0	0.058	0.0	0.101	0.087	0.024	0.015	0.015
CPI-SS04F28628D	C3_ITGB2	simple:P01024	simple:P05107	C3	ITGB2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.144	0.972	0.068	0.845	0.188	1.014	0.883	0.635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0DAFE24B6	PLAU_ITGB2	simple:P00749	simple:P05107	PLAU	ITGB2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.961	0.056	0.833	0.176	1.002	0.871	0.623	0.131	0.96	0.056	0.833	0.176	1.002	0.87	0.623	0.12	0.949	0.045	0.822	0.165	0.991	0.859	0.612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119	0.947	0.043	0.82	0.163	0.989	0.858	0.61
CPI-SS008DD1B5A	PLAT_ITGB2	simple:P00750	simple:P05107	PLAT	ITGB2	False	False	False	user_curated	False	0.122	0.951	0.047	0.824	0.167	0.992	0.861	0.614	0.121	0.949	0.045	0.822	0.165	0.991	0.86	0.612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.953	0.049	0.826	0.169	0.995	0.863	0.616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.949	0.044	0.821	0.164	0.99	0.859	0.611	0.121	0.95	0.046	0.823	0.166	0.991	0.86	0.613
CPI-SS032131570	HP_ITGB2	simple:P00738	simple:P05107	HP	ITGB2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.958	0.054	0.831	0.174	1.0	0.869	0.621	0.13	0.958	0.054	0.831	0.174	1.0	0.869	0.621	0.131	0.96	0.055	0.832	0.175	1.001	0.87	0.622	0.12	0.949	0.044	0.821	0.165	0.99	0.859	0.612	0.119	0.948	0.043	0.82	0.163	0.989	0.858	0.61
CPI-SS028712007	C3_ITGAM	simple:P01024	simple:P11215	C3	ITGAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.318	0.033	0.357	0.056	0.483	0.191	0.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS06DD43A6C	ICAM1_ITGAM	simple:P05362	simple:P11215	ICAM1	ITGAM	False	False	False	user_curated	False	0.063	0.303	0.017	0.341	0.041	0.467	0.175	0.092	0.098	0.337	0.052	0.375	0.075	0.502	0.21	0.127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082	0.322	0.036	0.36	0.06	0.486	0.195	0.111	0.07	0.31	0.024	0.348	0.048	0.474	0.182	0.099	0.124	0.364	0.078	0.402	0.102	0.528	0.236	0.153	0.076	0.315	0.03	0.354	0.053	0.48	0.188	0.105	0.067	0.307	0.021	0.345	0.045	0.471	0.179	0.096
CPI-SS01562ACBC	PLAU_ITGAM	simple:P00749	simple:P11215	PLAU	ITGAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.307	0.021	0.345	0.044	0.471	0.179	0.096	0.066	0.306	0.02	0.344	0.044	0.47	0.178	0.095	0.055	0.295	0.009	0.333	0.033	0.459	0.167	0.084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.293	0.008	0.332	0.031	0.458	0.166	0.083
CPI-SS026AF1BB4	PLAT_ITGAM	simple:P00750	simple:P11215	PLAT	ITGAM	False	False	False	user_curated	False	0.057	0.297	0.011	0.335	0.035	0.461	0.169	0.086	0.056	0.296	0.01	0.334	0.033	0.46	0.168	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059	0.299	0.013	0.337	0.037	0.463	0.171	0.088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.295	0.009	0.333	0.033	0.459	0.167	0.084	0.056	0.296	0.01	0.334	0.034	0.46	0.168	0.085
CPI-SS069A7D8CC	HP_ITGAM	simple:P00738	simple:P11215	HP	ITGAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065	0.304	0.019	0.342	0.042	0.469	0.177	0.094	0.065	0.304	0.018	0.342	0.042	0.468	0.177	0.094	0.066	0.306	0.02	0.344	0.044	0.47	0.178	0.095	0.055	0.295	0.009	0.333	0.033	0.459	0.167	0.084	0.054	0.294	0.008	0.332	0.031	0.458	0.166	0.083
CPI-SS0A6D0A416	CFH_ITGAM	simple:P08603	simple:P11215	CFH	ITGAM	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.297	0.011	0.335	0.035	0.461	0.169	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	0.294	0.008	0.332	0.032	0.458	0.166	0.083	0.072	0.311	0.026	0.349	0.049	0.475	0.184	0.101	0.069	0.308	0.022	0.346	0.046	0.472	0.181	0.098
CPI-SS0CC58BC47	CD36_TLR6	simple:P16671	simple:Q9Y2C9	CD36	TLR6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.796	0.808	0.0	0.793	0.0	0.794	0.763	0.764	0.855	0.867	0.0	0.852	0.0	0.852	0.822	0.823	0.662	0.674	0.0	0.66	0.0	0.66	0.63	0.631	0.082	0.094	0.0	0.079	0.0	0.08	0.049	0.051	0.747	0.759	0.0	0.745	0.0	0.745	0.715	0.716	0.046	0.058	0.0	0.043	0.0	0.044	0.013	0.015	0.045	0.057	0.0	0.042	0.0	0.043	0.012	0.014
CPI-SS0827A3BF8	VCAN_TLR6	simple:P13611	simple:Q9Y2C9	VCAN	TLR6	False	False	False	user_curated	False	0.053	0.065	0.0	0.05	0.0	0.051	0.02	0.021	0.452	0.464	0.0	0.45	0.0	0.45	0.42	0.421	0.081	0.093	0.0	0.078	0.0	0.079	0.048	0.05	1.079	1.091	0.0	1.076	0.0	1.077	1.046	1.047	0.117	0.129	0.0	0.114	0.0	0.115	0.084	0.086	1.168	1.18	0.0	1.165	0.0	1.166	1.135	1.136	0.05	0.062	0.0	0.047	0.0	0.048	0.017	0.019	0.047	0.059	0.0	0.044	0.0	0.045	0.015	0.016
CPI-SS0EB12B326	CD14_TLR6	simple:P08571	simple:Q9Y2C9	CD14	TLR6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	0.08	0.0	0.065	0.0	0.065	0.035	0.036	0.053	0.065	0.0	0.05	0.0	0.051	0.021	0.022	0.089	0.101	0.0	0.086	0.0	0.086	0.056	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166	0.178	0.0	0.163	0.0	0.163	0.133	0.134	0.053	0.065	0.0	0.05	0.0	0.051	0.021	0.022	0.053	0.065	0.0	0.05	0.0	0.051	0.02	0.021
CPI-SS061666DC1	ZG16B_TLR6	simple:Q96DA0	simple:Q9Y2C9	ZG16B	TLR6	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047	0.059	0.0	0.044	0.0	0.045	0.014	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.061	0.0	0.046	0.0	0.047	0.016	0.018	0.048	0.06	0.0	0.045	0.0	0.046	0.015	0.017	0.055	0.067	0.0	0.052	0.0	0.053	0.023	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.055	0.0	0.04	0.0	0.041	0.01	0.012
CPI-SS0552B6252	IRAK4_TLR6	simple:Q9NWZ3	simple:Q9Y2C9	IRAK4	TLR6	False	False	False	user_curated	False	0.13	0.142	0.0	0.127	0.0	0.127	0.097	0.098	0.19	0.202	0.0	0.187	0.0	0.188	0.157	0.159	0.055	0.067	0.0	0.053	0.0	0.053	0.023	0.024	0.14	0.152	0.0	0.137	0.0	0.138	0.107	0.109	0.147	0.159	0.0	0.145	0.0	0.145	0.115	0.116	0.164	0.176	0.0	0.161	0.0	0.162	0.131	0.133	0.188	0.2	0.0	0.185	0.0	0.186	0.155	0.157	0.153	0.165	0.0	0.15	0.0	0.151	0.12	0.122
CPI-SS00BD8FF72	POMC_MC1R	simple:P01189	simple:Q01726	POMC	MC1R	False	False	False	user_curated	False	0.0	0.093	0.104	0.086	0.092	0.088	0.086	0.085	0.0	0.072	0.083	0.065	0.071	0.067	0.065	0.065	0.0	0.095	0.106	0.088	0.094	0.09	0.089	0.088	0.0	0.095	0.106	0.088	0.094	0.09	0.088	0.087	0.0	0.031	0.042	0.024	0.03	0.026	0.024	0.023	0.0	0.076	0.087	0.069	0.075	0.071	0.069	0.069	0.0	0.139	0.15	0.132	0.138	0.134	0.132	0.131	0.0	0.115	0.126	0.108	0.114	0.11	0.108	0.107
CPI-SS019ABECEC	ASIP_MC1R	simple:P42127	simple:Q01726	ASIP	MC1R	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.022	0.004	0.01	0.006	0.004	0.004
CPI-SS06BC722B5	POMC_OPRL1	simple:P01189	simple:P41146	POMC	OPRL1	False	False	False	user_curated	False	0.0	0.102	0.0	0.097	0.0	0.119	0.0	0.084	0.0	0.081	0.0	0.076	0.0	0.098	0.0	0.064	0.0	0.104	0.0	0.099	0.0	0.121	0.0	0.087	0.0	0.104	0.0	0.099	0.0	0.121	0.0	0.087	0.0	0.04	0.0	0.035	0.0	0.057	0.0	0.022	0.0	0.085	0.0	0.08	0.0	0.102	0.0	0.068	0.0	0.148	0.0	0.143	0.0	0.165	0.0	0.13	0.0	0.124	0.0	0.119	0.0	0.141	0.0	0.107
CPI-SS07318104A	FN1_DPP4	simple:P02751	simple:P27487	FN1	DPP4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.013	0.014	0.042	0.0	0.0	0.0	0.0	0.0	0.027	0.029	0.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.056	0.085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.024	0.052	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.033	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.033
CPI-SS0FDAB7BA8	CXCL10_DPP4	simple:P02778	simple:P27487	CXCL10	DPP4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.02	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.031
CPI-SS03F7256B7	CCL5_DPP4	simple:P13501	simple:P27487	CCL5	DPP4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.031	0.032	0.06	0.0	0.0	0.0	0.0	0.0	0.351	0.352	0.381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.224	0.225	0.254	0.0	0.0	0.0	0.0	0.0	0.061	0.062	0.09	0.0	0.0	0.0	0.0	0.0	0.042	0.043	0.072	0.0	0.0	0.0	0.0	0.0	1.716	1.717	1.746	0.0	0.0	0.0	0.0	0.0	1.494	1.495	1.523
CPI-SS0CDAC688B	CXCL2_DPP4	simple:P19875	simple:P27487	CXCL2	DPP4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.001	0.003	0.031	0.0	0.0	0.0	0.0	0.0	0.006	0.007	0.036	0.0	0.0	0.0	0.0	0.0	0.003	0.004	0.032	0.0	0.0	0.0	0.0	0.0	0.029	0.03	0.058	0.0	0.0	0.0	0.0	0.0	0.015	0.016	0.045	0.0	0.0	0.0	0.0	0.0	0.018	0.019	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.032
CPI-SS0F3C30371	IGF2R_DPP4	simple:P11717	simple:P27487	IGF2R	DPP4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.065	0.066	0.094	0.0	0.0	0.0	0.0	0.0	0.064	0.065	0.093	0.0	0.0	0.0	0.0	0.0	0.076	0.077	0.106	0.0	0.0	0.0	0.0	0.0	0.107	0.108	0.137	0.0	0.0	0.0	0.0	0.0	0.028	0.029	0.057	0.0	0.0	0.0	0.0	0.0	0.135	0.136	0.164	0.0	0.0	0.0	0.0	0.0	0.32	0.321	0.349	0.0	0.0	0.0	0.0	0.0	0.161	0.163	0.191
CPI-SS0AE21B38F	PTPRC_DPP4	simple:P08575	simple:P27487	PTPRC	DPP4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.867	0.868	0.897	0.0	0.0	0.0	0.0	0.0	1.03	1.031	1.06	0.0	0.0	0.0	0.0	0.0	0.044	0.046	0.074	0.0	0.0	0.0	0.0	0.0	0.871	0.872	0.9	0.0	0.0	0.0	0.0	0.0	0.719	0.72	0.748	0.0	0.0	0.0	0.0	0.0	1.134	1.135	1.164	0.0	0.0	0.0	0.0	0.0	1.369	1.37	1.399	0.0	0.0	0.0	0.0	0.0	1.388	1.389	1.418
CPI-SS0AEC33FF1	CCL22_DPP4	simple:O00626	simple:P27487	CCL22	DPP4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.009	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.006	0.034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.031
CPI-SS0C5D2E4C2	ADA_DPP4	simple:P00813	simple:P27487	ADA	DPP4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.005	0.006	0.034	0.0	0.0	0.0	0.0	0.0	0.063	0.064	0.092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119	0.12	0.148	0.0	0.0	0.0	0.0	0.0	0.3	0.301	0.33	0.0	0.0	0.0	0.0	0.0	0.108	0.109	0.138	0.0	0.0	0.0	0.0	0.0	0.075	0.076	0.104	0.0	0.0	0.0	0.0	0.0	0.078	0.079	0.108
CPI-SS0C80895AD	PAM_DPP4	simple:P19021	simple:P27487	PAM	DPP4	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.013	0.041	0.0	0.0	0.0	0.0	0.0	0.022	0.023	0.051	0.0	0.0	0.0	0.0	0.0	0.008	0.009	0.038	0.0	0.0	0.0	0.0	0.0	0.004	0.005	0.034	0.0	0.0	0.0	0.0	0.0	0.055	0.056	0.084	0.0	0.0	0.0	0.0	0.0	0.038	0.039	0.068
CPI-SS04A88BD66	ARPC5_LDLR	simple:O15511	simple:P01130	ARPC5	LDLR	False	False	False	user_curated	False	0.315	0.367	0.331	0.447	0.381	0.393	0.334	0.343	0.993	1.045	1.009	1.125	1.059	1.071	1.012	1.021	0.263	0.315	0.279	0.395	0.329	0.341	0.282	0.291	0.91	0.962	0.926	1.042	0.976	0.988	0.929	0.938	0.379	0.432	0.395	0.512	0.445	0.457	0.398	0.408	0.993	1.046	1.009	1.126	1.059	1.071	1.012	1.021	0.623	0.676	0.639	0.756	0.689	0.701	0.642	0.651	0.533	0.586	0.549	0.666	0.599	0.611	0.553	0.562
CPI-SS0B0911C23	F8_LDLR	simple:P00451	simple:P01130	F8	LDLR	False	False	False	user_curated	False	0.021	0.073	0.037	0.153	0.087	0.099	0.04	0.049	0.014	0.066	0.03	0.146	0.08	0.092	0.033	0.042	0.019	0.071	0.035	0.151	0.085	0.097	0.038	0.047	0.019	0.071	0.035	0.152	0.085	0.097	0.038	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.071	0.034	0.151	0.084	0.096	0.038	0.047	0.018	0.07	0.034	0.15	0.084	0.096	0.037	0.046	0.017	0.069	0.033	0.149	0.083	0.095	0.036	0.045
CPI-SS0C0206F07	LRP3_LDLR	simple:O75074	simple:P01130	LRP3	LDLR	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.073	0.037	0.153	0.087	0.099	0.04	0.049	0.024	0.076	0.039	0.156	0.089	0.101	0.043	0.052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.065	0.029	0.145	0.079	0.091	0.032	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS07A05C698	B2M_HFE	simple:P61769	simple:Q30201	B2M	HFE	False	False	False	user_curated	False	2.194	2.192	0.0	0.0	2.201	2.193	2.192	2.192	1.641	1.639	0.0	0.0	1.648	1.64	1.639	1.639	0.631	0.628	0.0	0.0	0.638	0.629	0.629	0.629	1.55	1.548	0.0	0.0	1.557	1.549	1.548	1.548	1.232	1.23	0.0	0.0	1.24	1.231	1.23	1.23	1.927	1.925	0.0	0.0	1.934	1.926	1.925	1.925	2.603	2.601	0.0	0.0	2.61	2.602	2.601	2.601	2.584	2.582	0.0	0.0	2.591	2.583	2.582	2.582
CPI-SS0994D4DD1	LTF_GPR162	simple:P02788	simple:Q16538	LTF	GPR162	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.009	0.01	0.017	0.0	0.0	0.0	0.018	0.0	0.006	0.007	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.005	0.007	0.013	0.0	0.0	0.0	0.017	0.0	0.005	0.007	0.014	0.0	0.0
CPI-SS00BCAE157	P4HB_GPR162	simple:P07237	simple:Q16538	P4HB	GPR162	False	False	False	user_curated	False	0.0	0.16	0.0	0.148	0.15	0.157	0.0	0.0	0.0	0.269	0.0	0.257	0.258	0.265	0.0	0.0	0.0	0.3	0.0	0.288	0.29	0.297	0.0	0.0	0.0	0.637	0.0	0.625	0.626	0.633	0.0	0.0	0.0	0.334	0.0	0.322	0.324	0.33	0.0	0.0	0.0	0.278	0.0	0.267	0.268	0.275	0.0	0.0	0.0	0.352	0.0	0.34	0.341	0.348	0.0	0.0	0.0	0.306	0.0	0.294	0.296	0.302	0.0	0.0
CPI-SS09F2B397A	RGMA_TFR2	simple:Q96B86	simple:Q9UP52	RGMA	TFR2	False	False	False	user_curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.008	0.222	0.007	0.027	0.006	0.022	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.015	0.228	0.014	0.034	0.012	0.029	0.017	0.015	0.015	0.228	0.014	0.034	0.012	0.029	0.017	0.008	0.007	0.221	0.007	0.026	0.005	0.022	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.007	0.22	0.006	0.026	0.004	0.021	0.009
CPI-SS018633D28	MIF_ACKR3	simple:P14174	simple:P25106	MIF	ACKR3	False	False	False	user_curated	False	0.0	0.0	0.0	0.721	0.0	0.727	0.716	0.716	0.0	0.0	0.0	0.835	0.0	0.841	0.829	0.83	0.0	0.0	0.0	0.139	0.0	0.146	0.134	0.134	0.0	0.0	0.0	0.953	0.0	0.96	0.948	0.948	0.0	0.0	0.0	0.787	0.0	0.793	0.781	0.782	0.0	0.0	0.0	0.696	0.0	0.702	0.69	0.691	0.0	0.0	0.0	0.814	0.0	0.821	0.809	0.809	0.0	0.0	0.0	0.86	0.0	0.866	0.855	0.855
CPI-SS0E4634D3D	CD74_ACKR3	simple:P04233	simple:P25106	CD74	ACKR3	False	False	False	user_curated	False	0.0	0.0	0.0	1.98	0.0	1.986	1.975	1.975	0.0	0.0	0.0	2.035	0.0	2.041	2.03	2.03	0.0	0.0	0.0	0.095	0.0	0.101	0.09	0.09	0.0	0.0	0.0	1.46	0.0	1.467	1.455	1.455	0.0	0.0	0.0	0.214	0.0	0.221	0.209	0.209	0.0	0.0	0.0	1.471	0.0	1.478	1.466	1.466	0.0	0.0	0.0	0.541	0.0	0.547	0.536	0.536	0.0	0.0	0.0	0.649	0.0	0.656	0.644	0.644
