gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS0339AE950	0.001	0.295	0.0	0.299	0.142	0.324	0.005	0.003
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS02F186542	2.594	1.927	0.347	1.621	1.057	2.281	3.642	3.465
THBS1	P07996	False	THBS1_HUMAN		CPI-SS004035077	0.0	0.011	0.0	0.081	0.0	0.08	0.048	0.012
COL4A5	P29400	False	COL4A5_HUMAN		CPI-SS01B8068AD	0.0	0.0	0.273	0.013	0.073	0.0	0.0	0.0
COL4A4	P53420	False	COL4A4_HUMAN		CPI-SS0CC0F4E84	0.256	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A3	Q01955	False	COL4A3_HUMAN		CPI-SS01C13A403	0.111	0.0	0.0	0.0	0.0	0.0	0.005	0.001
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS014958F32	0.202	0.947	0.074	0.659	0.508	0.841	0.083	0.069
THBS3	P49746	False	THBS3_HUMAN		CPI-SS04F1E8E4B	0.0	0.01	0.0	0.068	0.071	0.015	0.01	0.017
SCN1B	Q07699	False	SCN1B_HUMAN		CPI-SS0227C125B	0.0	0.004	0.0	0.0	0.018	0.002	0.002	0.006
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS04F0C53CB	0.001	0.295	0.0	0.299	0.142	0.324	0.005	0.003
S100A8	P05109	False	S100A8_HUMAN		CPI-SS0CB559698	0.006	0.203	0.062	2.317	0.071	3.325	0.035	0.03
LGALS1	P09382	False	LGALS1_HUMAN		CPI-SS0538293BB	0.574	3.354	0.01	3.311	2.245	3.133	1.197	0.9
MYL9	P24844	False	MYL9_HUMAN		CPI-SS087E0E7E3	0.005	0.0	0.0	0.0	0.0	0.0	0.002	0.0
RECK	O95980	False	RECK_HUMAN		CPI-SS0C18D30AF	0.036	0.143	0.0	0.151	0.03	0.131	0.102	0.061
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0BCA6DD96	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS0158F80AC	0.107	0.586	0.015	0.663	0.062	0.915	0.331	0.165
CD96	P40200	False	CD96_HUMAN		CPI-SS0536A6772	0.083	0.0	0.0	0.0	0.0	0.008	0.488	0.586
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0012FF5D7	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS08B1FECB9	0.107	0.586	0.015	0.663	0.062	0.915	0.331	0.165
CD9	P21926	False	CD9_HUMAN		CPI-SS031BD127E	0.024	0.691	0.0	0.337	0.306	0.185	0.009	0.005
CD40	P25942	False	CD40_HUMAN		CPI-SS083296041	0.521	0.043	0.0	0.006	0.004	0.068	0.013	0.01
CD53	P19397	False	CD53_HUMAN		CPI-SS04E83F8E5	0.793	1.023	0.031	0.956	0.56	0.955	1.182	0.979
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0ACD6DB3B	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B43CF7D7	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0B24309C7	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0A11F7B60	0.68	0.996	0.03	0.851	1.011	0.883	1.013	1.008
SDC3	O75056	False	SDC3_HUMAN		CPI-SS071E11D75	0.008	0.0	0.016	0.0	0.0	0.0	0.002	0.002
NCL	P19338	False	NCL_HUMAN		CPI-SS03EA1937C	1.418	1.433	0.789	1.458	1.501	1.038	1.545	1.558
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0532E1B1B	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS0F2A2CC0A	0.107	0.586	0.015	0.663	0.062	0.915	0.331	0.165
SIGLEC5	O15389	False	SIGLEC5_HUMAN		CPI-SS07994434F	0.026	0.059	0.0	0.023	0.0	0.043	0.003	0.001
VCAN	P13611	False	VCAN_HUMAN		CPI-SS0B553DE0F	0.021	0.82	0.077	2.073	0.149	2.25	0.015	0.01
SELL	P14151	False	SELL_HUMAN		CPI-SS087321EB5	0.576	0.559	0.04	0.6	0.64	0.875	0.181	0.329
SELP	P16109	False	SELP_HUMAN		CPI-SS02B7540B0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.001
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0FEFADBE0	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0294C06D0	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
TLR4	O00206	False	TLR4_HUMAN		CPI-SS077F3546C	0.001	0.325	0.0	0.286	0.07	0.662	0.006	0.004
APOA1	P02647	False	APOA1_HUMAN		CPI-SS09AEB9397	0.0	0.0	0.0	0.0	0.032	0.002	0.017	0.009
TLR2	O60603	False	TLR2_HUMAN		CPI-SS082B13B46	0.0	0.275	0.023	0.236	0.169	0.328	0.0	0.001
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS05232CAF9	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09D3BE100	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS07DCF8E87	0.0	0.26	0.018	0.35	0.152	0.211	0.129	0.102
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS03BD26E5B	0.107	0.586	0.015	0.663	0.062	0.915	0.331	0.165
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS00EC73CED	0.68	0.996	0.03	0.851	1.011	0.883	1.013	1.008
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS05D25F39E	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0542D117A	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS03DE1223C	0.107	0.586	0.015	0.663	0.062	0.915	0.331	0.165
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002
PARD3	Q8TEW0	False	PARD3_HUMAN		CPI-SS0551A73E8	0.0	0.0	0.0	0.013	0.04	0.0	0.0	0.0
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS07939D079	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0EB5D4AA1	0.001	0.325	0.0	0.286	0.07	0.662	0.006	0.004
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0EBE756E8	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0A15A5445	0.001	0.325	0.0	0.286	0.07	0.662	0.006	0.004
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0E18854A9	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS03540A7B0	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGAM	P11215	False	ITGAM_HUMAN		CPI-SS008AB1136	0.107	0.586	0.015	0.663	0.062	0.915	0.331	0.165
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS06DE77FEF	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS0309446DA	0.156	0.692	0.056	0.791	0.165	0.853	1.022	0.799
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0CEB36C52	0.237	1.894	0.086	1.64	0.326	1.978	1.715	1.22
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS0C980DB1D	0.156	0.692	0.056	0.791	0.165	0.853	1.022	0.799
MICA	Q29983	False	MICA_HUMAN		CPI-SS07EC55C69	0.019	0.027	0.0	0.028	0.0	0.035	0.026	0.032
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS02B184FA2	0.156	0.692	0.056	0.791	0.165	0.853	1.022	0.799
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0FF2B313C	2.594	1.927	0.347	1.621	1.057	2.281	3.642	3.465
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS088D342A0	3.269	1.799	0.197	1.753	0.943	2.412	4.04	3.853
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS091151A75	2.715	1.424	1.2	1.674	1.037	1.828	3.703	3.546
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0DC3F1D36	2.594	1.927	0.347	1.621	1.057	2.281	3.642	3.465
AXL	P30530	False	AXL_HUMAN		CPI-SS0BAC44454	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS0E2DC2F01	3.269	1.799	0.197	1.753	0.943	2.412	4.04	3.853
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS070C02196	2.715	1.424	1.2	1.674	1.037	1.828	3.703	3.546
HLA-G	P17693	False	HLA-G_HUMAN		CPI-SS0659428ED	0.022	0.006	0.0	0.0	0.0	0.013	0.022	0.023
HLA-F	P30511	False	HLA-F_HUMAN		CPI-SS048242083	0.942	0.135	0.015	0.176	0.054	0.276	1.516	1.448
HLA-E	P13747	False	HLA-E_HUMAN		CPI-SS082A7EC36	2.154	1.205	0.065	1.066	0.438	1.768	2.913	2.685
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0485DB044	2.594	1.927	0.347	1.621	1.057	2.281	3.642	3.465
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS0E3102540	3.269	1.799	0.197	1.753	0.943	2.412	4.04	3.853
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS06CBA6036	2.715	1.424	1.2	1.674	1.037	1.828	3.703	3.546
LCK	P06239	False	LCK_HUMAN		CPI-SS0B6AD844B	0.016	0.013	0.0	0.0	0.046	0.01	0.98	1.001
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0C3A216C7	2.594	1.927	0.347	1.621	1.057	2.281	3.642	3.465
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS0E9751BD3	3.269	1.799	0.197	1.753	0.943	2.412	4.04	3.853
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS050610655	2.715	1.424	1.2	1.674	1.037	1.828	3.703	3.546
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0FAD02171	2.594	1.927	0.347	1.621	1.057	2.281	3.642	3.465
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.002
PSEN1	P49768	False	PSEN1_HUMAN		CPI-SS08998A6B8	0.157	0.334	0.123	0.301	0.185	0.367	0.128	0.1
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	0.0	0.018	0.0	0.031	0.127	0.025	0.004	0.002
MAML2	Q8IZL2	False	MAML2_HUMAN		CPI-SS0F9AAE9EF	0.117	0.026	0.0	0.089	0.041	0.059	0.12	0.172
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS08DDBC107	2.594	1.927	0.347	1.621	1.057	2.281	3.642	3.465
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0E2431C09	0.006	0.0	0.0	0.0	0.0	0.0	0.014	0.069
KIR2DL3	P43628	False	KIR2DL3_HUMAN		CPI-SS02CF96625	0.0	0.003	0.0	0.0	0.0	0.0	0.058	0.011
FFAR2	O15552	False	FFAR2_HUMAN		CPI-SS01158CABF	0.0	0.032	0.0	0.027	0.0	0.121	0.002	0.001
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS055E061C9	0.17	0.61	0.466	0.843	0.45	0.838	0.71	0.473
ADGRG5	Q8IZF4	False	ADGRG5_HUMAN		CPI-SS0AFC7BACF	0.087	0.169	0.026	0.105	0.144	0.052	0.131	0.065
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0CD88C2A8	2.594	1.927	0.347	1.621	1.057	2.281	3.642	3.465
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS0D60AC3F3	3.245	4.023	0.239	2.805	0.529	3.095	0.217	0.396
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS0B5B0130D	2.789	3.545	0.091	2.274	0.308	2.451	0.844	1.001
CD37	P11049	False	CD37_HUMAN		CPI-SS0CBFFA92D	2.63	1.172	0.134	0.886	0.354	1.084	1.123	1.202
CD2	P06729	False	CD2_HUMAN		CPI-SS09000A318	0.001	0.012	0.0	0.0	0.023	0.012	0.781	1.338
MS4A1	P11836	False	MS4A1_HUMAN		CPI-SS0B8685246	2.126	0.025	0.0	0.015	0.045	0.009	0.02	0.073
AXL	P30530	False	AXL_HUMAN		CPI-SS07D7CD643	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001
SIGLEC6	O43699	False	SIGLEC6_HUMAN		CPI-SS0647D7ACA	0.071	0.094	0.0	0.0	0.0	0.004	0.0	0.0
LILRB2	Q8N423	False	LILRB2_HUMAN		CPI-SS0FDD0955E	0.035	0.271	0.0	0.145	0.021	0.866	0.004	0.001
LILRA1	O75019	False	LILRA1_HUMAN		CPI-SS0093746AC	0.0	0.202	0.0	0.084	0.014	0.383	0.001	0.001
GP6	Q9HCN6	False	GP6_HUMAN		CPI-SS02B0475ED	0.0	0.0	0.0	0.0	0.011	0.0	0.01	0.006
BTN3A2	P78410	False	BTN3A2_HUMAN		CPI-SS0CB6E657F	0.215	0.026	0.0	0.049	0.027	0.075	0.552	0.437
FCGR1A	P12314	False	FCGR1A_HUMAN		CPI-SS0D418093A	0.0	0.291	0.0	0.412	0.033	0.269	0.0	0.0
CD99	P14209	False	CD99_HUMAN		CPI-SS01560CA22	0.501	1.275	0.609	1.316	2.161	0.793	1.579	1.458
AXL	P30530	False	AXL_HUMAN		CPI-SS0629F8C0B	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001
CD99	P14209	False	CD99_HUMAN		CPI-SS04F2DB78D	0.501	1.275	0.609	1.316	2.161	0.793	1.579	1.458
AXL	P30530	False	AXL_HUMAN		CPI-SS03A4F7DC8	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	0.0	0.003	0.0	0.0	0.0	0.007	0.0	0.0
AXL	P30530	False	AXL_HUMAN		CPI-SS0962EEF38	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001
AXL	P30530	False	AXL_HUMAN		CPI-SS0D0252D87	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.068	0.009	0.0	0.0	0.0	0.034	0.061	0.042
IL2RB	P14784	False	IL2RB_HUMAN		CPI-SS093581076	0.008	0.009	0.0	0.02	0.015	0.012	0.764	0.399
MPZ	P25189	False	MPZ_HUMAN		CPI-SS093447AB3	0.008	0.012	0.0	0.015	0.025	0.021	0.002	0.003
CEACAM21	Q3KPI0	False	CEACAM21_HUMAN		CPI-SS0DBE8749A	0.0	0.024	0.0	0.069	0.0	0.024	0.063	0.055
CD300E	Q496F6	False	CD300E_HUMAN		CPI-SS064048522	0.002	0.304	0.0	0.304	0.038	1.127	0.009	0.004
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS08760A26C	0.292	0.523	0.121	0.61	0.283	0.679	0.537	0.392
CRTAM	O95727	False	CRTAM_HUMAN		CPI-SS0C9696AAA	0.01	0.025	0.0	0.007	0.0	0.04	0.139	0.184
PTPN13	Q12923	False	PTPN13_HUMAN		CPI-SS07DC3F89F	0.0	0.026	0.0	0.0	0.024	0.012	0.0	0.007
SDK2	Q58EX2	False	SDK2_HUMAN		CPI-SS0FE4FDCE9	0.039	0.0	0.0	0.0	0.0	0.002	0.002	0.003
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS062E8DFF9	0.003	0.005	0.275	0.0	0.0	0.029	0.021	0.011
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0F3DB0252	0.0	0.0	0.0	0.028	0.0	0.048	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS09199F78C	0.0	0.369	0.0	0.246	0.037	0.378	0.014	0.005
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A7DD8A5E	0.0	0.369	0.0	0.246	0.037	0.378	0.014	0.005
CCR10	P46092	False	CCR10_HUMAN		CPI-SS064C772FE	0.003	0.015	0.0	0.0	0.0	0.006	0.006	0.01
CXCR6	O00574	False	CXCR6_HUMAN		CPI-SS00F282936	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.051
SDC3	O75056	False	SDC3_HUMAN		CPI-SS05C0E5B47	0.008	0.0	0.016	0.0	0.0	0.0	0.002	0.002
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0F8C664D9	0.045	0.027	0.1	0.016	0.0	0.006	0.028	0.135
CCR6	P51684	False	CCR6_HUMAN		CPI-SS07F015051	0.124	0.099	0.0	0.0	0.0	0.0	0.004	0.023
OPRL1	P41146	False	OPRL1_HUMAN		CPI-SS09B2D63C8	0.0	0.04	0.0	0.03	0.0	0.074	0.0	0.005
TNFRSF10C	O14798	False	TNFRSF10C_HUMAN		CPI-SS01ECFDA18	0.0	0.0	0.0	0.039	0.0	0.009	0.0	0.001
TNFRSF10B	O14763	False	TNFRSF10B_HUMAN		CPI-SS0898D7F7F	0.044	0.073	0.0	0.112	0.055	0.127	0.052	0.039
TNFRSF10A	O00220	False	TNFRSF10A_HUMAN		CPI-SS0179FBFD3	0.154	0.015	0.017	0.009	0.023	0.0	0.019	0.073
TNFRSF13B	O14836	False	TNFRSF13B_HUMAN		CPI-SS0DCA69916	0.519	0.009	0.0	0.0	0.0	0.001	0.002	0.002
BTN3A3	O00478	False	BTN3A3_HUMAN		CPI-SS0E16B4F70	0.066	0.024	0.0	0.02	0.068	0.034	0.264	0.235
TFRC	P02786	False	TFRC_HUMAN		CPI-SS077538309	0.222	0.226	1.695	0.327	0.655	0.363	0.096	0.142
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS029A42A0C	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.007
KIT	P10721	False	KIT_HUMAN		CPI-SS0110CE1DB	0.0	0.182	0.0	0.088	0.252	0.0	0.003	0.0
IL7	P13232	False	IL7_HUMAN		CPI-SS0A3119AE8	0.115	0.008	0.0	0.0	0.013	0.005	0.021	0.009
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0FBCD159A	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
CD33	P20138	False	CD33_HUMAN		CPI-SS02FC59B86	0.005	0.42	0.0	0.286	0.181	0.464	0.005	0.003
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B9DD1DD9	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
MET	P08581	False	MET_HUMAN		CPI-SS0A4143384	0.0	0.0	0.0	0.01	0.0	0.0	0.002	0.002
LAMA5	O15230	False	LAMA5_HUMAN		CPI-SS049BE95CE	0.045	0.0	0.0	0.0	0.0	0.0	0.0	0.001
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS0B5943E3C	0.013	0.0	0.01	0.0	0.0	0.0	0.004	0.009
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS077B78C28	0.048	0.036	0.0	0.042	0.082	0.019	0.076	0.119
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS081311EED	0.001	0.0	0.026	0.0	0.0	0.0	0.002	0.003
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS038250842	0.023	0.0	0.0	0.017	0.0	0.0	0.0	0.013
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS05A720857	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS03B1A26FA	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.0	0.0	0.0	0.01	0.0	0.0	0.002	0.002
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09C7818B0	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS06375B4E1	0.006	0.033	0.044	0.099	0.139	0.057	0.038	0.039
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0FFA37ABB	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS02E7523C2	0.006	0.033	0.044	0.099	0.139	0.057	0.038	0.039
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0230E592A	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
KIT	P10721	False	KIT_HUMAN		CPI-SS0425C4834	0.0	0.182	0.0	0.088	0.252	0.0	0.003	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS00F650C9B	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS00D3739D8	0.006	0.033	0.044	0.099	0.139	0.057	0.038	0.039
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0BA430FB3	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0C3011E25	1.732	2.058	0.087	1.74	1.436	2.266	2.737	2.775
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0748AFB06	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS077FD92D7	0.006	0.033	0.044	0.099	0.139	0.057	0.038	0.039
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0A527E6BF	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0BC9F7171	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0ED3B9E27	0.006	0.033	0.044	0.099	0.139	0.057	0.038	0.039
CD44	P16070	False	CD44_HUMAN		CPI-SS04A446AEA	0.824	2.218	0.051	2.184	2.379	2.365	0.956	1.313
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS0AD0C8458	0.048	0.036	0.0	0.042	0.082	0.019	0.076	0.119
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS05D6A959B	0.001	0.0	0.026	0.0	0.0	0.0	0.002	0.003
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS07DBE3785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS08D69F005	0.023	0.0	0.0	0.017	0.0	0.0	0.0	0.013
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS0EBB7EB56	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
RPSA	P08865	False	RPSA_HUMAN		CPI-SS0EC9548E7	3.148	2.262	1.937	2.391	2.212	1.682	2.717	3.02
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B055FFDB	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07AF074F9	0.0	0.008	0.0	0.008	0.0	0.002	0.031	0.016
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0878BC41E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002
SDC1	P18827	False	SDC1_HUMAN		CPI-SS057C9F78C	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHRM3	P20309	False	CHRM3_HUMAN		CPI-SS072B76EB6	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS005B4CFBA	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0EC492B0E	0.006	0.033	0.044	0.099	0.139	0.057	0.038	0.039
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS02C349770	0.048	0.036	0.0	0.042	0.082	0.019	0.076	0.119
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0A73CA3DC	0.0	0.005	0.303	0.0	0.043	0.003	0.004	0.002
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS03DCF5F14	0.023	0.0	0.0	0.017	0.0	0.0	0.0	0.013
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B1B1A596	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS0DCF25198	0.006	0.033	0.044	0.099	0.139	0.057	0.038	0.039
CD44	P16070	False	CD44_HUMAN		CPI-SS03F1EAC16	0.824	2.218	0.051	2.184	2.379	2.365	0.956	1.313
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS000ED271A	0.048	0.036	0.0	0.042	0.082	0.019	0.076	0.119
ITGB4	P16144	False	ITGB4_HUMAN		CPI-SS014AEC920	0.001	0.0	0.026	0.0	0.0	0.0	0.002	0.003
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS03416049F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002
ITGA3	P26006	False	ITGA3_HUMAN		CPI-SS0E8C6A025	0.023	0.0	0.0	0.017	0.0	0.0	0.0	0.013
ITGB8	P26012	False	ITGB8_HUMAN		CPI-SS028D8B3FC	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0
CD151	P48509	False	CD151_HUMAN		CPI-SS0C7918DF0	0.044	0.217	0.384	0.285	0.259	0.283	0.084	0.095
ITGA7	Q13683	False	ITGA7_HUMAN		CPI-SS0D189578D	0.0	0.049	0.0	0.096	0.024	0.049	0.0	0.001
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS09B291334	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
SDC4	P31431	False	SDC4_HUMAN		CPI-SS0D5F3E145	0.0	0.009	0.0	0.049	0.0	0.014	0.003	0.006
CD44	P16070	False	CD44_HUMAN		CPI-SS0B8EBA205	0.824	2.218	0.051	2.184	2.379	2.365	0.956	1.313
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0A3B28F5D	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS07AC92176	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
SDC4	P31431	False	SDC4_HUMAN		CPI-SS00387BF59	0.0	0.009	0.0	0.049	0.0	0.014	0.003	0.006
CD44	P16070	False	CD44_HUMAN		CPI-SS0649D9615	0.824	2.218	0.051	2.184	2.379	2.365	0.956	1.313
SDC1	P18827	False	SDC1_HUMAN		CPI-SS04A590BF7	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0A1C9AF56	0.493	0.348	0.7	0.416	0.494	0.583	1.004	1.267
ITGA5	P08648	False	ITGA5_HUMAN		CPI-SS00B2D9794	0.0	0.26	0.018	0.35	0.152	0.211	0.129	0.102
