gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0046230B0	0.112	0.288	0.704	0.177	0.32	0.343	0.184	0.489
IL6R	P08887	False	IL6R_HUMAN		CPI-SS0F801D0BC	0.007	0.266	0.003	0.332	0.104	0.16	0.007	0.046
COL6A1	P12109	False	COL6A1_HUMAN		CPI-SS066136917	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.0
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS082A33AE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL6A2	P12110	False	COL6A2_HUMAN		CPI-SS049663D5D	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.048
COL4A4	P53420	False	COL4A4_HUMAN		CPI-SS09F8762CA	0.025	0.001	0.0	0.0	0.0	0.0	0.002	0.0
FGFRL1	Q8N441	False	FGFRL1_HUMAN		CPI-SS0650E0273	0.002	0.004	0.053	0.007	0.025	0.013	0.002	0.005
COL6A5	A8TX70	False	COL6A5_HUMAN		CPI-SS00C0F4F78	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0A1625F0C	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0
COL4A3	Q01955	False	COL4A3_HUMAN		CPI-SS05032FC94	0.047	0.0	0.0	0.0	0.0	0.0	0.002	0.0
COL9A3	Q14050	False	COL9A3_HUMAN		CPI-SS008637E19	0.012	0.025	0.012	0.0	0.009	0.008	0.0	0.0
COL9A2	Q14055	False	COL9A2_HUMAN		CPI-SS03AC6DFD4	0.015	0.064	0.0	0.023	0.006	0.015	0.007	0.004
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0002FC59B	0.692	0.941	0.544	0.83	0.591	0.802	1.258	1.193
TNF	P01375	False	TNF_HUMAN		CPI-SS08B7D54A3	0.005	0.005	0.0	0.009	0.0	0.014	0.0	0.017
TNFSF13	O75888	False	TNFSF13_HUMAN		CPI-SS0A83A7E30	0.008	0.193	0.023	0.34	0.065	0.328	0.003	0.006
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS01956B0D2	0.692	0.941	0.544	0.83	0.591	0.802	1.258	1.193
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0DC058794	0.559	1.111	1.125	0.843	0.884	1.096	0.574	0.594
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0DBE5BEBB	0.11	0.271	0.793	0.514	0.413	0.379	0.228	0.215
VCAN	P13611	False	VCAN_HUMAN		CPI-SS018F97017	0.005	0.322	0.0	0.896	0.018	0.917	0.02	0.015
CFH	P08603	False	CFH_HUMAN		CPI-SS0D072B207	0.0	0.0	0.0	0.004	0.049	0.001	0.005	0.033
PODXL	O00592	False	PODXL_HUMAN		CPI-SS08920B6FF	0.003	0.002	0.0	0.0	0.01	0.001	0.005	0.003
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0BE89A01F	0.692	0.941	0.544	0.83	0.591	0.802	1.258	1.193
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS04A857ABE	0.003	0.005	0.0	0.016	0.0	0.001	0.201	0.015
SPTBN2	O15020	False	SPTBN2_HUMAN		CPI-SS053805A6C	0.006	0.0	0.153	0.0	0.03	0.0	0.002	0.0
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0C2AD7153	0.692	0.941	0.544	0.83	0.591	0.802	1.258	1.193
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0627BCCF3	0.559	1.111	1.125	0.843	0.884	1.096	0.574	0.594
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS03B36CA94	0.11	0.271	0.793	0.514	0.413	0.379	0.228	0.215
EFEMP2	O95967	False	EFEMP2_HUMAN		CPI-SS0C9EB66F4	0.0	0.0	0.0	0.005	0.004	0.004	0.006	0.002
CA2	P00918	False	CA2_HUMAN		CPI-SS0BB1B580F	0.0	0.007	0.725	0.007	0.024	0.009	0.0	0.0
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0F2C438C9	0.692	0.941	0.544	0.83	0.591	0.802	1.258	1.193
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS045D87D08	0.559	1.111	1.125	0.843	0.884	1.096	0.574	0.594
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS061AF043A	0.11	0.271	0.793	0.514	0.413	0.379	0.228	0.215
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS05703B2A9	0.692	0.941	0.544	0.83	0.591	0.802	1.258	1.193
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0F4C841A5	0.559	1.111	1.125	0.843	0.884	1.096	0.574	0.594
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS060558ECD	0.11	0.271	0.793	0.514	0.413	0.379	0.228	0.215
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0E04E9A81	0.692	0.941	0.544	0.83	0.591	0.802	1.258	1.193
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0173E68B5	0.559	1.111	1.125	0.843	0.884	1.096	0.574	0.594
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS055C24209	0.11	0.271	0.793	0.514	0.413	0.379	0.228	0.215
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0FC70E068	0.692	0.941	0.544	0.83	0.591	0.802	1.258	1.193
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0F9F553CD	0.559	1.111	1.125	0.843	0.884	1.096	0.574	0.594
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS057DAA58A	0.11	0.271	0.793	0.514	0.413	0.379	0.228	0.215
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0CD590A32	0.692	0.941	0.544	0.83	0.591	0.802	1.258	1.193
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0A07CBD62	0.559	1.111	1.125	0.843	0.884	1.096	0.574	0.594
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0A502B263	0.11	0.271	0.793	0.514	0.413	0.379	0.228	0.215
CXCL10	P02778	False	CXCL10_HUMAN		CPI-SS0A145A3A4	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0
PF4	P02776	False	PF4_HUMAN		CPI-SS03821C2C6	0.0	0.004	0.0	0.005	0.015	0.017	0.001	0.0
PPBP	P02775	False	PPBP_HUMAN		CPI-SS0C5FE38FE	0.005	0.005	0.0	0.019	0.02	0.046	0.006	0.002
CXCL8	P10145	False	CXCL8_HUMAN		CPI-SS0911EECCC	0.01	0.007	0.0	0.022	0.008	0.062	0.011	0.01
CCL5	P13501	False	CCL5_HUMAN		CPI-SS05B7D3407	0.019	0.019	0.008	0.018	0.038	0.013	1.097	1.061
CXCL1	P09341	False	CXCL1_HUMAN		CPI-SS052BBD9F9	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0B2FB23BC	0.0	0.0	0.008	0.003	0.006	0.012	0.001	0.001
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS0569F0E0D	0.0	0.0	0.0	0.0	0.023	0.003	0.0	0.002
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0DBFB8BEA	0.0	0.002	0.0	0.003	0.0	0.002	0.0	0.001
CCR5	P51681	False	CCR5_HUMAN		CPI-SS037484CAC	0.0	0.027	0.0	0.011	0.0	0.004	0.001	0.016
CCL22	O00626	False	CCL22_HUMAN		CPI-SS001675414	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0B075C57B	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
DBP	Q10586	False	DBP_HUMAN		CPI-SS0721457BF	0.022	0.051	0.027	0.033	0.043	0.044	0.054	0.037
APP	P05067	False	APP_HUMAN		CPI-SS03FCE1B02	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS05836EF4C	0.926	0.962	0.126	1.182	0.958	1.21	1.421	1.385
APP	P05067	False	APP_HUMAN		CPI-SS02E8DCFA1	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
MDK	P21741	False	MDK_HUMAN		CPI-SS05E7C3938	0.007	0.007	0.0	0.021	0.213	0.0	0.01	0.005
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	0.003	0.0	0.0	0.0	0.025	0.0	0.0	0.0
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS01C1704E6	0.108	0.223	0.056	0.23	0.214	0.311	0.311	0.17
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.003	0.0	0.0	0.0	0.004	0.001	0.028	0.001
PSEN1	P49768	False	PSEN1_HUMAN		CPI-SS0EB8A7582	0.059	0.112	0.035	0.172	0.088	0.152	0.044	0.037
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.0	0.006	0.0	0.008	0.007	0.01	0.001	0.0
MFNG	O00587	False	MFNG_HUMAN		CPI-SS0776A4CD9	0.057	0.109	0.176	0.104	0.181	0.091	0.072	0.068
APP	P05067	False	APP_HUMAN		CPI-SS0DEC00331	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
MPIG6B	O95866	False	MPIG6B_HUMAN		CPI-SS0257A6A81	0.0	0.02	0.0	0.0	0.063	0.003	0.007	0.0
S100A9	P06702	False	S100A9_HUMAN		CPI-SS011F0AEE9	0.015	0.654	0.0	1.687	0.095	1.637	0.096	0.069
S100B	P04271	False	S100B_HUMAN		CPI-SS0E9DF6D80	0.002	0.019	0.0	0.008	0.008	0.006	0.005	0.007
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS0201A88AD	0.976	1.158	1.563	1.306	1.34	1.0	1.093	1.009
LTF	P02788	False	LTF_HUMAN		CPI-SS0E611C429	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.002
S100A8	P05109	False	S100A8_HUMAN		CPI-SS038717371	0.015	0.365	0.0	1.59	0.054	1.336	0.075	0.038
APP	P05067	False	APP_HUMAN		CPI-SS0F66EA6BE	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS030BB46BB	0.025	0.801	0.07	1.028	0.549	0.834	0.449	0.577
APP	P05067	False	APP_HUMAN		CPI-SS048D2A753	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
APP	P05067	False	APP_HUMAN		CPI-SS0BBD5658B	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
APP	P05067	False	APP_HUMAN		CPI-SS05EE9C0C9	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
APP	P05067	False	APP_HUMAN		CPI-SS0C14AFF28	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
ARF6	P62330	False	ARF6_HUMAN		CPI-SS07A55EDCB	0.391	0.644	0.551	0.342	0.255	0.368	0.409	0.348
APP	P05067	False	APP_HUMAN		CPI-SS0B312F541	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
APP	P05067	False	APP_HUMAN		CPI-SS068020509	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0F6424029	0.002	0.088	0.036	0.118	0.016	0.259	0.005	0.003
PSEN1	P49768	False	PSEN1_HUMAN		CPI-SS0A0EBE8BC	0.059	0.112	0.035	0.172	0.088	0.152	0.044	0.037
LRP8	Q14114	False	LRP8_HUMAN		CPI-SS0327657E5	0.01	0.034	0.018	0.134	0.101	0.014	0.014	0.011
APP	P05067	False	APP_HUMAN		CPI-SS0C7088467	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
APP	P05067	False	APP_HUMAN		CPI-SS0B4EE5AF6	0.089	0.334	0.0	0.136	0.146	0.115	0.003	0.016
LRP8	Q14114	False	LRP8_HUMAN		CPI-SS0106687D0	0.01	0.034	0.018	0.134	0.101	0.014	0.014	0.011
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS06FC8A673	0.017	0.046	0.0	0.091	0.048	0.024	0.077	0.045
CCL2	P13500	False	CCL2_HUMAN		CPI-SS08B249DBA	0.0	0.002	0.0	0.003	0.0	0.002	0.0	0.001
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0CF0E4DE9	0.0	0.002	0.0	0.003	0.0	0.002	0.0	0.001
MMP2	P08253	False	MMP2_HUMAN		CPI-SS0B0235E0A	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.0
C3	P01024	False	C3_HUMAN		CPI-SS0FB27CBD3	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0B76625FA	0.95	1.075	0.229	1.028	0.658	1.205	1.272	1.233
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B8AF9735	0.112	0.288	0.704	0.177	0.32	0.343	0.184	0.489
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS07CB7ACC9	0.005	0.005	0.0	0.027	0.072	0.002	0.11	0.084
CD99	P14209	False	CD99_HUMAN		CPI-SS0F32BCE50	0.177	0.481	0.455	0.5	0.511	0.305	0.622	0.579
CR2	P20023	False	CR2_HUMAN		CPI-SS059D3627B	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.001
KIT	P10721	False	KIT_HUMAN		CPI-SS08EFD7526	0.005	0.024	0.044	0.008	0.113	0.005	0.009	0.004
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0C8CA6114	0.256	0.475	0.644	0.209	0.533	0.411	0.438	0.436
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS0BC8C839E	1.494	1.649	0.026	1.144	0.935	1.271	0.121	0.114
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS04134EB66	1.094	1.438	0.0	0.907	0.618	0.974	0.135	0.173
CD37	P11049	False	CD37_HUMAN		CPI-SS08E01301F	1.336	0.947	0.09	0.623	0.662	0.959	0.506	0.597
IFITM1	P13164	False	IFITM1_HUMAN		CPI-SS0D42CE25B	0.01	0.012	0.0	0.0	0.032	0.013	0.35	0.2
CD19	P15391	False	CD19_HUMAN		CPI-SS06D5D12CE	0.145	0.0	0.0	0.005	0.005	0.001	0.0	0.0
CLDN12	P56749	False	CLDN12_HUMAN		CPI-SS0549383BA	0.0	0.0	0.013	0.0	0.004	0.001	0.0	0.002
C3	P01024	False	C3_HUMAN		CPI-SS0A9B4C05B	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0725F2A85	0.002	0.079	0.0	0.019	0.004	0.064	0.015	0.005
C3	P01024	False	C3_HUMAN		CPI-SS02B0933D1	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
C3	P01024	False	C3_HUMAN		CPI-SS0F75244FC	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS0738BE261	1.494	1.649	0.026	1.144	0.935	1.271	0.121	0.114
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS05B345F6F	1.094	1.438	0.0	0.907	0.618	0.974	0.135	0.173
C3	P01024	False	C3_HUMAN		CPI-SS0E9D9622A	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
C3	P01024	False	C3_HUMAN		CPI-SS082CF5AC5	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
C1QA	P02745	False	C1QA_HUMAN		CPI-SS0DC2398FC	0.002	0.004	0.0	0.021	0.0	0.045	0.018	0.009
CD55	P08174	False	CD55_HUMAN		CPI-SS01FB6A931	0.21	0.187	0.096	0.207	0.128	0.332	0.089	0.069
C3	P01024	False	C3_HUMAN		CPI-SS010FDAF8D	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS089B144BB	1.494	1.649	0.026	1.144	0.935	1.271	0.121	0.114
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS075ED3258	1.094	1.438	0.0	0.907	0.618	0.974	0.135	0.173
FCER2	P06734	False	FCER2_HUMAN		CPI-SS000568A0E	0.437	0.01	0.0	0.032	0.0	0.037	0.0	0.0
C3	P01024	False	C3_HUMAN		CPI-SS03E48EFEA	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
C3	P01024	False	C3_HUMAN		CPI-SS025606B68	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
C1QA	P02745	False	C1QA_HUMAN		CPI-SS04D46BF7B	0.002	0.004	0.0	0.021	0.0	0.045	0.018	0.009
C3	P01024	False	C3_HUMAN		CPI-SS00F4019EA	0.0	0.001	0.0	0.0	0.0	0.01	0.0	0.0
C5	P01031	False	C5_HUMAN		CPI-SS0A7E3A1AF	0.008	0.011	0.0	0.053	0.024	0.009	0.0	0.001
PF4	P02776	False	PF4_HUMAN		CPI-SS0036ACB31	0.0	0.004	0.0	0.005	0.015	0.017	0.001	0.0
PROC	P04070	False	PROC_HUMAN		CPI-SS0C5E13DD2	0.0	0.041	0.0	0.0	0.007	0.0	0.0	0.0
PF4	P02776	False	PF4_HUMAN		CPI-SS0948B3741	0.0	0.004	0.0	0.005	0.015	0.017	0.001	0.0
SIGLEC10	Q96LC7	False	SIGLEC10_HUMAN		CPI-SS01DB2E4BC	0.018	0.047	0.0	0.023	0.028	0.131	0.009	0.003
PROC	P04070	False	PROC_HUMAN		CPI-SS0291D3D2E	0.0	0.041	0.0	0.0	0.007	0.0	0.0	0.0
F2R	P25116	False	F2R_HUMAN		CPI-SS0C43E03D9	0.005	0.006	0.024	0.004	0.188	0.005	0.13	0.108
APC	P25054	False	APC_HUMAN		CPI-SS007FBF398	0.076	0.104	0.312	0.103	0.136	0.107	0.079	0.061
CORT	O00230	False	CORT_HUMAN		CPI-SS0C272BD3D	0.0	0.0	0.038	0.01	0.004	0.001	0.0	0.001
CALR	P27797	False	CALR_HUMAN		CPI-SS0796F1776	0.251	0.544	0.878	0.706	0.778	0.393	0.444	0.33
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0BA9E8176	0.0	0.001	0.0	0.0	0.003	0.001	0.038	0.303
CD8B	P10966	False	CD8B_HUMAN		CPI-SS0008FC8E2	0.0	0.0	0.0	0.0	0.007	0.0	0.01	0.302
CALR	P27797	False	CALR_HUMAN		CPI-SS0D8CA8099	0.251	0.544	0.878	0.706	0.778	0.393	0.444	0.33
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0EA05941A	0.019	0.019	0.008	0.018	0.038	0.013	1.097	1.061
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0EB4C5754	0.0	0.002	0.0	0.003	0.0	0.002	0.0	0.001
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0080FF0BC	0.006	0.013	0.0	0.06	0.016	0.062	0.14	0.057
CCL3L1	P16619	False	CCL3L1_HUMAN		CPI-SS07A5A3C0F	0.006	0.007	0.0	0.04	0.005	0.045	0.03	0.051
CCL22	O00626	False	CCL22_HUMAN		CPI-SS052B38F1C	0.003	0.002	0.0	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0EB136379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002
TLR4	O00206	False	TLR4_HUMAN		CPI-SS061D3FA11	0.008	0.053	0.0	0.241	0.023	0.268	0.002	0.003
THBS1	P07996	False	THBS1_HUMAN		CPI-SS0C93E48D7	0.002	0.01	0.0	0.038	0.007	0.266	0.005	0.001
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS07C25EA31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S100A9	P06702	False	S100A9_HUMAN		CPI-SS0E60C1A74	0.015	0.654	0.0	1.687	0.095	1.637	0.096	0.069
TLR2	O60603	False	TLR2_HUMAN		CPI-SS05056C314	0.005	0.077	0.0	0.164	0.032	0.23	0.004	0.002
S100A8	P05109	False	S100A8_HUMAN		CPI-SS0BE7A43A7	0.015	0.365	0.0	1.59	0.054	1.336	0.075	0.038
THBS1	P07996	False	THBS1_HUMAN		CPI-SS00C7292A1	0.002	0.01	0.0	0.038	0.007	0.266	0.005	0.001
APOE	P02649	False	APOE_HUMAN		CPI-SS0030B0238	0.0	0.0	0.161	0.008	0.035	0.002	0.0	0.001
PTDSS1	P48651	False	PTDSS1_HUMAN		CPI-SS06B64DFB9	0.07	0.134	0.182	0.232	0.189	0.127	0.072	0.051
PROS1	P07225	False	PROS1_HUMAN		CPI-SS0E68758BE	0.0	0.0	0.0	0.0	0.009	0.001	0.0	0.0
ZP3	P21754	False	ZP3_HUMAN		CPI-SS0289D6A1B	0.0	0.009	0.0	0.011	0.024	0.016	0.002	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0D955E96D	0.153	0.375	0.048	0.328	0.295	0.474	0.52	0.321
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0B1CC0212	0.0	0.044	0.0	0.0	0.005	0.0	0.003	0.035
CD4	P01730	False	CD4_HUMAN		CPI-SS021890770	0.006	0.355	0.02	0.151	0.011	0.318	0.004	0.069
MIF	P14174	False	MIF_HUMAN		CPI-SS0B8A15AB9	0.69	0.957	0.951	1.068	1.178	0.761	0.816	0.817
CD74	P04233	False	CD74_HUMAN		CPI-SS0CD13811C	1.59	1.677	0.027	1.272	0.96	1.326	0.405	0.371
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0964D6C2E	0.017	0.046	0.0	0.091	0.048	0.024	0.077	0.045
CCR5	P51681	False	CCR5_HUMAN		CPI-SS04AC84468	0.0	0.027	0.0	0.011	0.0	0.004	0.001	0.016
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS02D8C019F	0.976	1.158	1.563	1.306	1.34	1.0	1.093	1.009
CCR7	P32248	False	CCR7_HUMAN		CPI-SS0D302A70F	0.152	0.006	0.0	0.0	0.008	0.0	0.005	0.042
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0E48F3F42	0.007	0.138	0.0	0.109	0.009	0.057	0.0	0.013
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS00F7A14A2	0.0	0.0	0.0	0.004	0.013	0.004	0.003	0.001
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS049003DE1	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.004
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS027D80C8F	1.315	1.391	0.553	1.418	1.14	1.508	1.561	1.515
CD300LB	A8K4G0	False	CD300LB_HUMAN		CPI-SS0D77B6252	0.0	0.075	0.0	0.064	0.007	0.061	0.0	0.0
TNFRSF6B	O95407	False	TNFRSF6B_HUMAN		CPI-SS0D6B31759	0.0	0.002	0.012	0.003	0.011	0.004	0.002	0.002
PIGR	P01833	False	PIGR_HUMAN		CPI-SS0F3EE99F0	0.003	0.002	0.0	0.0	0.0	0.001	0.0	0.0
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0BB6C0202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014
CD33	P20138	False	CD33_HUMAN		CPI-SS01614D2AF	0.0	0.271	0.009	0.205	0.089	0.189	0.009	0.003
FCAR	P24071	False	FCAR_HUMAN		CPI-SS07EC21495	0.0	0.005	0.0	0.046	0.0	0.058	0.0	0.0
CD24	P25063	False	CD24_HUMAN		CPI-SS066167A54	0.337	0.0	0.015	0.0	0.0	0.002	0.002	0.002
PTPRM	P28827	False	PTPRM_HUMAN		CPI-SS08B6879D4	0.0	0.006	0.0	0.0	0.017	0.0	0.002	0.007
CD52	P31358	False	CD52_HUMAN		CPI-SS073C1B796	1.278	0.752	0.016	0.367	0.418	0.968	0.421	1.229
SIGLEC15	Q6ZMC9	False	SIGLEC15_HUMAN		CPI-SS091B1DB4F	0.0	0.006	0.0	0.0	0.004	0.01	0.005	0.001
ADGRA3	Q8IWK6	False	ADGRA3_HUMAN		CPI-SS0A56ABE3D	0.003	0.013	0.068	0.018	0.065	0.001	0.017	0.001
LILRB2	Q8N423	False	LILRB2_HUMAN		CPI-SS0B271996D	0.006	0.141	0.0	0.18	0.017	0.582	0.003	0.001
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS06D68C851	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.004
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS003E266FE	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.004
CD33	P20138	False	CD33_HUMAN		CPI-SS00C7FCB86	0.0	0.271	0.009	0.205	0.089	0.189	0.009	0.003
SIGLEC15	Q6ZMC9	False	SIGLEC15_HUMAN		CPI-SS0FBD27647	0.0	0.006	0.0	0.0	0.004	0.01	0.005	0.001
LILRB2	Q8N423	False	LILRB2_HUMAN		CPI-SS01B51319F	0.006	0.141	0.0	0.18	0.017	0.582	0.003	0.001
MUC1	P15941	False	MUC1_HUMAN		CPI-SS08FA57019	0.003	0.0	0.144	0.013	0.036	0.001	0.002	0.001
IFNGR1	P15260	False	IFNGR1_HUMAN		CPI-SS09D79E3AD	0.065	0.167	0.019	0.168	0.054	0.262	0.092	0.062
SIGLEC10	Q96LC7	False	SIGLEC10_HUMAN		CPI-SS07219F710	0.018	0.047	0.0	0.023	0.028	0.131	0.009	0.003
ADGRA2	Q96PE1	False	ADGRA2_HUMAN		CPI-SS0494C4ACB	0.003	0.0	0.0	0.05	0.0	0.006	0.005	0.0
SIGLEC7	Q9Y286	False	SIGLEC7_HUMAN		CPI-SS0A99D34EF	0.005	0.048	0.0	0.053	0.0	0.074	0.071	0.002
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS008BC9A58	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.004
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS04BCEC969	0.0	0.0	0.0	0.0	0.009	0.003	0.0	0.0
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS01DFBC2C7	0.0	0.019	0.0	0.038	0.032	0.028	0.017	0.012
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0B26074C2	0.0	0.003	0.0	0.0	0.002	0.002	0.0	0.0
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS0D954EA1C	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.004
SPARC	P09486	False	SPARC_HUMAN		CPI-SS052B8929E	0.001	0.006	0.0	0.087	0.095	0.014	0.0	0.001
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS00382521C	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.004
FLT1	P17948	False	FLT1_HUMAN		CPI-SS052DE533F	0.005	0.002	0.0	0.0	0.0	0.001	0.0	0.001
SPARC	P09486	False	SPARC_HUMAN		CPI-SS0C5FDE06C	0.001	0.006	0.0	0.087	0.095	0.014	0.0	0.001
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS0EA993EAD	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.004
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS09F973C1A	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS05E6D620E	0.0	0.0	0.0	0.011	0.0	0.001	0.0	0.003
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS081CAAF43	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.004
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS071FD400F	0.0	0.0	0.0	0.0	0.0	0.003	0.01	0.004
