gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
CDH1	P12830	False	CDH1_HUMAN		CPI-SS058D7C38E	0.0	0.0	0.135	0.0	0.0	0.0	0.0	0.0
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SS045B95ECD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005
FN1	P02751	False	FN1_HUMAN		CPI-SS082C0BC61	0.0	0.0	0.0	0.047	0.003	0.256	0.0	0.009
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS04A47D58B	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0FB89622E	0.772	1.039	0.967	0.76	1.144	0.846	0.837	0.937
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS09C6567AD	0.24	0.446	1.143	0.776	0.42	0.957	0.509	0.431
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0046230B0	0.142	0.098	0.74	0.442	0.376	0.983	0.504	0.628
IL6R	P08887	False	IL6R_HUMAN		CPI-SS0F801D0BC	0.013	0.153	0.0	0.08	0.091	0.167	0.069	0.041
COL6A1	P12109	False	COL6A1_HUMAN		CPI-SS066136917	0.0	0.0	0.0	0.0	0.004	0.0	0.02	0.006
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS082A33AE3	0.033	0.0	0.0	0.0	0.0	0.0	0.011	0.013
COL6A2	P12110	False	COL6A2_HUMAN		CPI-SS049663D5D	0.0	0.0	0.0	0.0	0.004	0.002	0.199	0.043
COL4A5	P29400	False	COL4A5_HUMAN		CPI-SS0E4C0736B	0.0	0.0	0.02	0.0	0.096	0.01	0.0	0.001
COL4A4	P53420	False	COL4A4_HUMAN		CPI-SS09F8762CA	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFRL1	Q8N441	False	FGFRL1_HUMAN		CPI-SS0650E0273	0.052	0.122	0.077	0.038	0.05	0.043	0.0	0.028
COL6A5	A8TX70	False	COL6A5_HUMAN		CPI-SS00C0F4F78	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0
ITGA2	P17301	False	ITGA2_HUMAN		CPI-SS0A1625F0C	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.001
COL4A3	Q01955	False	COL4A3_HUMAN		CPI-SS05032FC94	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	COL9A3_HUMAN		CPI-SS008637E19	0.02	0.0	0.0	0.0	0.007	0.0	0.0	0.0
COL9A2	Q14055	False	COL9A2_HUMAN		CPI-SS03AC6DFD4	0.006	0.197	0.0	0.1	0.017	0.027	0.012	0.01
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0002FC59B	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
MET	P08581	False	MET_HUMAN		CPI-SS0225284CC	0.0	0.0	0.0	0.036	0.0	0.03	0.0	0.0
TNF	P01375	False	TNF_HUMAN		CPI-SS08B7D54A3	0.0	0.0	0.01	0.0	0.0	0.021	0.028	0.094
TNFSF13	O75888	False	TNFSF13_HUMAN		CPI-SS0A83A7E30	0.025	0.154	0.006	0.266	0.13	0.28	0.019	0.022
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS01956B0D2	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0DC058794	0.772	1.039	0.967	0.76	1.144	0.846	0.837	0.937
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0DBE5BEBB	0.24	0.446	1.143	0.776	0.42	0.957	0.509	0.431
VCAN	P13611	False	VCAN_HUMAN		CPI-SS018F97017	0.101	0.13	0.045	1.162	0.053	1.803	0.2	0.116
CFH	P08603	False	CFH_HUMAN		CPI-SS0D072B207	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.035
PODXL	O00592	False	PODXL_HUMAN		CPI-SS08920B6FF	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.002
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0BE89A01F	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS04A857ABE	0.0	0.0	0.0	0.0	0.0	0.0	0.034	0.003
SPTBN2	O15020	False	SPTBN2_HUMAN		CPI-SS053805A6C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0C2AD7153	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0627BCCF3	0.772	1.039	0.967	0.76	1.144	0.846	0.837	0.937
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS03B36CA94	0.24	0.446	1.143	0.776	0.42	0.957	0.509	0.431
EFEMP2	O95967	False	EFEMP2_HUMAN		CPI-SS0C9EB66F4	0.008	0.0	0.0	0.0	0.005	0.003	0.011	0.0
CA2	P00918	False	CA2_HUMAN		CPI-SS0BB1B580F	0.04	0.0	2.024	0.105	0.088	0.046	0.008	0.016
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0F2C438C9	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS045D87D08	0.772	1.039	0.967	0.76	1.144	0.846	0.837	0.937
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS061AF043A	0.24	0.446	1.143	0.776	0.42	0.957	0.509	0.431
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS05703B2A9	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0F4C841A5	0.772	1.039	0.967	0.76	1.144	0.846	0.837	0.937
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS060558ECD	0.24	0.446	1.143	0.776	0.42	0.957	0.509	0.431
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0E04E9A81	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0173E68B5	0.772	1.039	0.967	0.76	1.144	0.846	0.837	0.937
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS055C24209	0.24	0.446	1.143	0.776	0.42	0.957	0.509	0.431
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0FC70E068	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0F9F553CD	0.772	1.039	0.967	0.76	1.144	0.846	0.837	0.937
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS057DAA58A	0.24	0.446	1.143	0.776	0.42	0.957	0.509	0.431
CALM1	P0DP23	False	CALM1_HUMAN		CPI-SS0CD590A32	1.795	1.572	0.586	1.385	0.8	1.334	2.368	2.273
CALM2	P0DP24	False	CALM2_HUMAN		CPI-SS0A07CBD62	0.772	1.039	0.967	0.76	1.144	0.846	0.837	0.937
CALM3	P0DP25	False	CALM3_HUMAN		CPI-SS0A502B263	0.24	0.446	1.143	0.776	0.42	0.957	0.509	0.431
CXCL10	P02778	False	CXCL10_HUMAN		CPI-SS0A145A3A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
PF4	P02776	False	PF4_HUMAN		CPI-SS03821C2C6	0.0	0.0	0.096	0.0	0.004	0.002	0.0	0.0
PPBP	P02775	False	PPBP_HUMAN		CPI-SS0C5FE38FE	0.008	0.0	0.129	0.0	0.029	0.011	0.0	0.003
CXCL8	P10145	False	CXCL8_HUMAN		CPI-SS0911EECCC	0.376	0.278	0.195	0.293	0.862	0.896	0.416	0.33
CCL5	P13501	False	CCL5_HUMAN		CPI-SS05B7D3407	0.024	0.208	0.091	0.032	0.073	0.03	2.526	1.106
CXCL1	P09341	False	CXCL1_HUMAN		CPI-SS052BBD9F9	0.0	0.0	0.0	0.0	0.015	0.029	0.0	0.005
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0B2FB23BC	0.036	0.177	0.005	0.0	0.422	0.408	0.029	0.048
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS0569F0E0D	0.039	0.0	0.006	0.0	0.201	0.163	0.06	0.055
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0DBFB8BEA	0.159	0.0	0.032	0.071	0.059	0.121	0.113	0.114
CCR5	P51681	False	CCR5_HUMAN		CPI-SS037484CAC	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.012
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0B075C57B	0.0	0.137	0.0	0.0	0.0	0.0	0.0	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS07EC65CED	0.156	0.0	0.117	0.0	0.077	0.105	0.147	0.139
DBP	Q10586	False	DBP_HUMAN		CPI-SS0721457BF	0.008	0.0	0.009	0.0	0.013	0.106	0.051	0.024
APP	P05067	False	APP_HUMAN		CPI-SS03FCE1B02	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS05836EF4C	2.066	2.579	1.737	2.386	2.095	2.507	3.108	2.665
APP	P05067	False	APP_HUMAN		CPI-SS02E8DCFA1	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
MDK	P21741	False	MDK_HUMAN		CPI-SS05E7C3938	0.045	0.0	0.103	0.023	0.189	0.034	0.039	0.057
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	0.105	0.164	0.03	0.082	0.094	0.089	0.1	0.108
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS01C1704E6	0.14	0.184	0.129	0.488	0.226	0.478	0.177	0.095
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.011
PSEN1	P49768	False	PSEN1_HUMAN		CPI-SS0EB8A7582	0.113	0.0	0.074	0.172	0.129	0.35	0.043	0.067
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.02	0.0	0.004	0.046	0.099	0.084	0.037	0.008
MFNG	O00587	False	MFNG_HUMAN		CPI-SS0776A4CD9	0.054	0.0	0.057	0.235	0.177	0.108	0.117	0.071
APP	P05067	False	APP_HUMAN		CPI-SS0DEC00331	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
MPIG6B	O95866	False	MPIG6B_HUMAN		CPI-SS0257A6A81	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.005
S100A9	P06702	False	S100A9_HUMAN		CPI-SS011F0AEE9	0.807	0.891	0.26	2.083	0.393	3.516	0.957	0.837
S100B	P04271	False	S100B_HUMAN		CPI-SS0E9DF6D80	0.0	0.369	0.046	0.077	0.079	0.004	0.013	0.003
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS0201A88AD	1.928	2.036	2.08	2.815	2.548	1.587	2.22	1.869
LTF	P02788	False	LTF_HUMAN		CPI-SS0E611C429	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0
S100A8	P05109	False	S100A8_HUMAN		CPI-SS038717371	0.351	0.408	0.068	1.683	0.142	2.399	0.535	0.349
APP	P05067	False	APP_HUMAN		CPI-SS0F66EA6BE	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS030BB46BB	0.667	1.418	0.305	2.051	1.775	2.418	1.581	1.4
APP	P05067	False	APP_HUMAN		CPI-SS048D2A753	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
APP	P05067	False	APP_HUMAN		CPI-SS0BBD5658B	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
APP	P05067	False	APP_HUMAN		CPI-SS05EE9C0C9	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
APP	P05067	False	APP_HUMAN		CPI-SS0C14AFF28	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
ARF6	P62330	False	ARF6_HUMAN		CPI-SS07A55EDCB	0.534	0.515	0.392	0.513	0.362	1.034	0.597	0.426
APP	P05067	False	APP_HUMAN		CPI-SS0B312F541	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
APP	P05067	False	APP_HUMAN		CPI-SS068020509	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0F6424029	0.016	0.0	0.051	0.1	0.011	0.436	0.01	0.013
PSEN1	P49768	False	PSEN1_HUMAN		CPI-SS0A0EBE8BC	0.113	0.0	0.074	0.172	0.129	0.35	0.043	0.067
LRP8	Q14114	False	LRP8_HUMAN		CPI-SS0327657E5	0.014	0.139	0.014	0.152	0.052	0.032	0.032	0.033
APP	P05067	False	APP_HUMAN		CPI-SS0C7088467	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
APP	P05067	False	APP_HUMAN		CPI-SS0B4EE5AF6	0.084	0.0	0.005	0.0	0.049	0.034	0.055	0.063
LRP8	Q14114	False	LRP8_HUMAN		CPI-SS0106687D0	0.014	0.139	0.014	0.152	0.052	0.032	0.032	0.033
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS06FC8A673	0.0	0.0	0.0	0.0	0.012	0.029	0.082	0.029
CCL2	P13500	False	CCL2_HUMAN		CPI-SS08B249DBA	0.159	0.0	0.032	0.071	0.059	0.121	0.113	0.114
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0CF0E4DE9	0.159	0.0	0.032	0.071	0.059	0.121	0.113	0.114
MMP2	P08253	False	MMP2_HUMAN		CPI-SS0B0235E0A	0.005	0.0	0.0	0.0	0.065	0.003	0.009	0.004
C3	P01024	False	C3_HUMAN		CPI-SS0FB27CBD3	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0B76625FA	2.501	2.387	1.499	2.295	1.93	2.792	3.31	2.866
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0B8AF9735	0.142	0.098	0.74	0.442	0.376	0.983	0.504	0.628
ITGA6	P23229	False	ITGA6_HUMAN		CPI-SS07CB7ACC9	0.032	0.09	0.0	0.039	0.082	0.015	0.077	0.061
CD99	P14209	False	CD99_HUMAN		CPI-SS0F32BCE50	0.474	0.394	0.41	0.985	0.926	0.68	1.229	1.013
CR2	P20023	False	CR2_HUMAN		CPI-SS059D3627B	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.0
KIT	P10721	False	KIT_HUMAN		CPI-SS08EFD7526	0.006	0.0	0.0	0.023	0.074	0.006	0.021	0.014
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS0C8CA6114	0.309	0.479	0.313	0.596	0.712	0.573	0.448	0.339
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS0BC8C839E	3.29	3.581	0.079	2.143	1.314	2.426	0.682	0.623
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS04134EB66	2.745	2.664	0.046	1.454	0.777	1.625	0.336	0.356
CD37	P11049	False	CD37_HUMAN		CPI-SS08E01301F	2.458	2.037	0.187	0.824	0.911	1.179	0.769	0.857
IFITM1	P13164	False	IFITM1_HUMAN		CPI-SS0D42CE25B	0.04	0.198	0.0	0.0	0.01	0.003	0.256	0.208
CD19	P15391	False	CD19_HUMAN		CPI-SS06D5D12CE	0.112	0.0	0.0	0.0	0.003	0.0	0.0	0.001
CLDN12	P56749	False	CLDN12_HUMAN		CPI-SS0549383BA	0.014	0.0	0.009	0.091	0.012	0.007	0.0	0.005
C3	P01024	False	C3_HUMAN		CPI-SS0A9B4C05B	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0725F2A85	0.05	0.0	0.017	0.1	0.021	0.217	0.078	0.033
MET	P08581	False	MET_HUMAN		CPI-SS0D013DED0	0.0	0.0	0.0	0.036	0.0	0.03	0.0	0.0
C3	P01024	False	C3_HUMAN		CPI-SS02B0933D1	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
C3	P01024	False	C3_HUMAN		CPI-SS0F75244FC	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS0738BE261	3.29	3.581	0.079	2.143	1.314	2.426	0.682	0.623
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS05B345F6F	2.745	2.664	0.046	1.454	0.777	1.625	0.336	0.356
C3	P01024	False	C3_HUMAN		CPI-SS0E9D9622A	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
C3	P01024	False	C3_HUMAN		CPI-SS082CF5AC5	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
C1QA	P02745	False	C1QA_HUMAN		CPI-SS0DC2398FC	0.006	0.0	0.0	0.0	0.0	0.141	0.0	0.0
CD55	P08174	False	CD55_HUMAN		CPI-SS01FB6A931	0.62	1.149	0.3	0.502	0.274	0.98	0.274	0.369
C3	P01024	False	C3_HUMAN		CPI-SS010FDAF8D	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
HLA-DRA	P01903	False	HLA-DRA_HUMAN		CPI-SS089B144BB	3.29	3.581	0.079	2.143	1.314	2.426	0.682	0.623
HLA-DRB1	P01911	False	HLA-DRB1_HUMAN		CPI-SS075ED3258	2.745	2.664	0.046	1.454	0.777	1.625	0.336	0.356
FCER2	P06734	False	FCER2_HUMAN		CPI-SS000568A0E	0.347	0.529	0.0	0.0	0.0	0.006	0.0	0.003
C3	P01024	False	C3_HUMAN		CPI-SS03E48EFEA	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
C3	P01024	False	C3_HUMAN		CPI-SS025606B68	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
C1QA	P02745	False	C1QA_HUMAN		CPI-SS04D46BF7B	0.006	0.0	0.0	0.0	0.0	0.141	0.0	0.0
C3	P01024	False	C3_HUMAN		CPI-SS00F4019EA	0.0	0.0	0.0	0.0	0.0	0.253	0.0	0.002
C5	P01031	False	C5_HUMAN		CPI-SS0A7E3A1AF	0.0	0.0	0.055	0.024	0.004	0.01	0.0	0.002
PF4	P02776	False	PF4_HUMAN		CPI-SS0036ACB31	0.0	0.0	0.096	0.0	0.004	0.002	0.0	0.0
PROC	P04070	False	PROC_HUMAN		CPI-SS0C5E13DD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
PF4	P02776	False	PF4_HUMAN		CPI-SS0948B3741	0.0	0.0	0.096	0.0	0.004	0.002	0.0	0.0
SIGLEC10	Q96LC7	False	SIGLEC10_HUMAN		CPI-SS01DB2E4BC	0.041	0.0	0.0	0.071	0.027	0.288	0.0	0.001
PROC	P04070	False	PROC_HUMAN		CPI-SS0291D3D2E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
F2R	P25116	False	F2R_HUMAN		CPI-SS0C43E03D9	0.006	0.0	0.241	0.0	0.047	0.016	0.284	0.076
APC	P25054	False	APC_HUMAN		CPI-SS007FBF398	0.085	0.098	0.158	0.075	0.122	0.112	0.065	0.102
CORT	O00230	False	CORT_HUMAN		CPI-SS0C272BD3D	0.0	0.0	0.0	0.027	0.008	0.0	0.0	0.004
CALR	P27797	False	CALR_HUMAN		CPI-SS0796F1776	0.664	0.351	1.179	1.767	1.547	0.7	0.979	0.624
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0BA9E8176	0.0	0.0	0.0	0.0	0.0	0.003	0.155	0.205
CD8B	P10966	False	CD8B_HUMAN		CPI-SS0008FC8E2	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.15
CALR	P27797	False	CALR_HUMAN		CPI-SS0D8CA8099	0.664	0.351	1.179	1.767	1.547	0.7	0.979	0.624
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0EA05941A	0.024	0.208	0.091	0.032	0.073	0.03	2.526	1.106
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0EB4C5754	0.159	0.0	0.032	0.071	0.059	0.121	0.113	0.114
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0080FF0BC	0.046	0.0	0.0	0.226	0.01	0.184	1.619	0.104
CCL3L1	P16619	False	CCL3L1_HUMAN		CPI-SS07A5A3C0F	0.024	0.0	0.0	0.0	0.015	0.058	0.162	0.029
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0EB136379	0.0	0.0	0.0	0.0	0.001	0.0	0.022	0.025
TLR4	O00206	False	TLR4_HUMAN		CPI-SS061D3FA11	0.029	0.1	0.005	0.19	0.018	0.501	0.014	0.017
THBS1	P07996	False	THBS1_HUMAN		CPI-SS0C93E48D7	0.098	0.135	0.018	0.252	0.048	0.112	0.078	0.121
COL1A1	P02452	False	COL1A1_HUMAN		CPI-SS07C25EA31	0.033	0.0	0.0	0.0	0.0	0.0	0.011	0.013
S100A9	P06702	False	S100A9_HUMAN		CPI-SS0E60C1A74	0.807	0.891	0.26	2.083	0.393	3.516	0.957	0.837
TLR2	O60603	False	TLR2_HUMAN		CPI-SS05056C314	0.033	0.0	0.0	0.242	0.124	0.433	0.011	0.018
S100A8	P05109	False	S100A8_HUMAN		CPI-SS0BE7A43A7	0.351	0.408	0.068	1.683	0.142	2.399	0.535	0.349
THBS1	P07996	False	THBS1_HUMAN		CPI-SS00C7292A1	0.098	0.135	0.018	0.252	0.048	0.112	0.078	0.121
APOE	P02649	False	APOE_HUMAN		CPI-SS0030B0238	0.005	0.0	0.664	0.0	0.013	0.007	0.015	0.005
PTDSS1	P48651	False	PTDSS1_HUMAN		CPI-SS06B64DFB9	0.078	0.0	0.057	0.197	0.245	0.154	0.07	0.087
PROS1	P07225	False	PROS1_HUMAN		CPI-SS0E68758BE	0.0	0.0	0.04	0.0	0.002	0.002	0.0	0.0
ZP3	P21754	False	ZP3_HUMAN		CPI-SS0289D6A1B	0.0	0.0	0.0	0.0	0.03	0.009	0.011	0.005
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0D955E96D	0.321	0.237	0.166	0.446	0.345	0.59	1.059	0.702
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0B1CC0212	0.0	0.0	0.029	0.0	0.004	0.0	0.0	0.046
CD4	P01730	False	CD4_HUMAN		CPI-SS021890770	0.0	0.0	0.017	0.459	0.007	0.457	0.015	0.159
MIF	P14174	False	MIF_HUMAN		CPI-SS0B8A15AB9	1.16	1.31	0.436	1.86	2.204	1.124	1.474	1.595
CD74	P04233	False	CD74_HUMAN		CPI-SS0CD13811C	3.665	3.612	0.179	2.353	1.687	2.312	1.07	0.919
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0964D6C2E	0.0	0.0	0.0	0.0	0.012	0.029	0.082	0.029
CCR5	P51681	False	CCR5_HUMAN		CPI-SS04AC84468	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.012
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS02D8C019F	1.928	2.036	2.08	2.815	2.548	1.587	2.22	1.869
CCR7	P32248	False	CCR7_HUMAN		CPI-SS0D302A70F	0.559	0.757	0.0	0.0	0.0	0.003	0.0	0.283
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0E48F3F42	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS00F7A14A2	0.006	0.0	0.0	0.0	0.007	0.007	0.011	0.003
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS049003DE1	0.0	0.0	0.0	0.0	0.003	0.002	0.022	0.009
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS027D80C8F	2.842	3.074	1.347	3.029	2.49	3.254	3.438	3.148
CD300LB	A8K4G0	False	CD300LB_HUMAN		CPI-SS0D77B6252	0.007	0.137	0.0	0.205	0.0	0.072	0.0	0.005
TNFRSF6B	O95407	False	TNFRSF6B_HUMAN		CPI-SS0D6B31759	0.014	0.0	0.0	0.0	0.011	0.01	0.0	0.004
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0BB6C0202	0.006	0.0	0.0	0.0	0.0	0.0	0.01	0.052
CD33	P20138	False	CD33_HUMAN		CPI-SS01614D2AF	0.004	0.101	0.007	0.115	0.198	0.15	0.007	0.003
FCAR	P24071	False	FCAR_HUMAN		CPI-SS07EC21495	0.019	0.0	0.021	0.081	0.003	0.249	0.0	0.002
CD24	P25063	False	CD24_HUMAN		CPI-SS066167A54	0.073	0.0	0.01	0.0	0.027	0.016	0.0	0.004
PTPRM	P28827	False	PTPRM_HUMAN		CPI-SS08B6879D4	0.0	0.0	0.0	0.0	0.008	0.004	0.027	0.01
CD52	P31358	False	CD52_HUMAN		CPI-SS073C1B796	1.657	1.282	0.254	0.328	0.924	1.376	1.099	1.836
SIGLEC15	Q6ZMC9	False	SIGLEC15_HUMAN		CPI-SS091B1DB4F	0.0	0.0	0.01	0.0	0.002	0.002	0.0	0.0
ADGRA3	Q8IWK6	False	ADGRA3_HUMAN		CPI-SS0A56ABE3D	0.0	0.0	0.023	0.0	0.079	0.0	0.017	0.001
LILRB2	Q8N423	False	LILRB2_HUMAN		CPI-SS0B271996D	0.019	0.0	0.0	0.094	0.024	0.566	0.0	0.015
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS06D68C851	0.0	0.0	0.0	0.0	0.003	0.002	0.022	0.009
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS003E266FE	0.0	0.0	0.0	0.0	0.003	0.002	0.022	0.009
CD33	P20138	False	CD33_HUMAN		CPI-SS00C7FCB86	0.004	0.101	0.007	0.115	0.198	0.15	0.007	0.003
SIGLEC15	Q6ZMC9	False	SIGLEC15_HUMAN		CPI-SS0FBD27647	0.0	0.0	0.01	0.0	0.002	0.002	0.0	0.0
LILRB2	Q8N423	False	LILRB2_HUMAN		CPI-SS01B51319F	0.019	0.0	0.0	0.094	0.024	0.566	0.0	0.015
MUC1	P15941	False	MUC1_HUMAN		CPI-SS08FA57019	0.021	0.0	0.073	0.055	0.009	0.016	0.0	0.007
IFNGR1	P15260	False	IFNGR1_HUMAN		CPI-SS09D79E3AD	0.264	0.0	0.025	0.418	0.237	0.71	0.44	0.235
SIGLEC10	Q96LC7	False	SIGLEC10_HUMAN		CPI-SS07219F710	0.041	0.0	0.0	0.071	0.027	0.288	0.0	0.001
ADGRA2	Q96PE1	False	ADGRA2_HUMAN		CPI-SS0494C4ACB	0.0	0.0	0.0	0.05	0.008	0.017	0.007	0.001
SIGLEC7	Q9Y286	False	SIGLEC7_HUMAN		CPI-SS0A99D34EF	0.0	0.0	0.0	0.098	0.0	0.036	0.044	0.0
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS008BC9A58	0.0	0.0	0.0	0.0	0.003	0.002	0.022	0.009
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS04BCEC969	0.0	0.0	0.046	0.0	0.003	0.0	0.0	0.0
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS01DFBC2C7	0.003	0.12	0.009	0.048	0.053	0.02	0.069	0.026
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0B26074C2	0.0	0.0	0.011	0.0	0.005	0.008	0.015	0.003
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS0D954EA1C	0.0	0.0	0.0	0.0	0.003	0.002	0.022	0.009
SPARC	P09486	False	SPARC_HUMAN		CPI-SS052B8929E	0.012	0.0	0.0	0.0	0.085	0.048	0.034	0.018
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS00382521C	0.0	0.0	0.0	0.0	0.003	0.002	0.022	0.009
