gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
PORCN	Q9H237	False	PORCN_HUMAN		CPI-SS040FCBB26	0.0	0.006	0.004	0.006	0.045	0.017	0.02	0.0
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS06901C9E0	0.067	0.083	0.095	0.025	0.048	0.022	0.022	0.022
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS073442A2D	0.0	0.007	0.01	0.047	0.003	0.044	0.0	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0C6DB992E	0.0	0.0	0.008	0.0	0.0	0.001	0.021	0.008
CD300C	Q08708	False	CD300C_HUMAN		CPI-SS01FFCE2D9	0.0	0.034	0.0	0.098	0.0	0.088	0.0	0.0
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0ED7CAD7C	0.057	0.015	0.053	0.0	0.063	0.003	0.0	0.0
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0EB9C8E51	0.014	0.003	0.059	0.0	0.0	0.009	0.0	0.0
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0C97CF73D	0.0	0.005	0.0	0.0	0.005	0.0	0.0	0.0
FZD6	O60353	False	FZD6_HUMAN		CPI-SS097E058DD	0.057	0.015	0.053	0.0	0.063	0.003	0.0	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS02AD61190	0.004	0.0	0.004	0.003	0.007	0.0	0.0	0.008
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS009C63269	0.014	0.003	0.059	0.0	0.0	0.009	0.0	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS09DB61E97	0.0	0.024	0.0	0.033	0.0	0.012	0.0	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS00561BBD7	0.0	0.007	0.01	0.035	0.0	0.017	0.0	0.0
FCGR2A	P12318	False	FCGR2A_HUMAN		CPI-SS06792A8A1	0.019	0.234	0.031	0.081	0.031	0.503	0.0	0.0
SIRPA	P78324	False	SIRPA_HUMAN		CPI-SS0F08B0F71	0.0	0.118	0.0	0.233	0.01	0.259	0.0	0.0
RECK	O95980	False	RECK_HUMAN		CPI-SS0B67FD937	0.047	0.061	0.014	0.225	0.077	0.14	0.082	0.083
PVR	P15151	False	PVR_HUMAN		CPI-SS04784F50F	0.0	0.007	0.01	0.035	0.0	0.017	0.0	0.0
AFDN	P55196	False	AFDN_HUMAN		CPI-SS07988AFDD	0.171	0.104	0.097	0.035	0.058	0.076	0.105	0.066
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS0A5DF05C0	0.034	0.039	0.0	0.0	0.0	0.001	0.135	0.051
CD96	P40200	False	CD96_HUMAN		CPI-SS07687E2DB	0.0	0.007	0.003	0.002	0.003	0.006	0.202	0.192
CD226	Q15762	False	CD226_HUMAN		CPI-SS06207F70E	0.011	0.016	0.034	0.008	0.0	0.011	0.32	0.101
PVR	P15151	False	PVR_HUMAN		CPI-SS0A8627ED6	0.0	0.007	0.01	0.035	0.0	0.017	0.0	0.0
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS08BEC44C6	0.039	0.84	0.0	1.273	0.117	1.262	0.9	0.186
MCAM	P43121	False	MCAM_HUMAN		CPI-SS001E7CB07	0.023	0.005	0.0	0.002	0.006	0.001	0.0	0.0
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS06634D36A	0.03	0.053	0.0	0.09	0.029	0.1	0.308	0.156
PVR	P15151	False	PVR_HUMAN		CPI-SS0B84DAE3D	0.0	0.007	0.01	0.035	0.0	0.017	0.0	0.0
PVR	P15151	False	PVR_HUMAN		CPI-SS0F1A060D4	0.0	0.007	0.01	0.035	0.0	0.017	0.0	0.0
AFDN	P55196	False	AFDN_HUMAN		CPI-SS0B24A71FE	0.171	0.104	0.097	0.035	0.058	0.076	0.105	0.066
TIGIT	Q495A1	False	TIGIT_HUMAN		CPI-SS03859E16F	0.034	0.039	0.0	0.0	0.0	0.001	0.135	0.051
CD34	P28906	False	CD34_HUMAN		CPI-SS06077A8A5	0.0	0.0	0.0	0.0	0.384	0.001	0.0	0.0
GUCY2D	Q02846	False	GUCY2D_HUMAN		CPI-SS06FD10D98	0.0	0.002	0.0	0.007	0.0	0.005	0.0	0.0
NECTIN1	Q15223	False	NECTIN1_HUMAN		CPI-SS0C5E9FBFB	0.031	0.111	0.269	0.02	0.039	0.014	0.022	0.021
NECTIN2	Q92692	False	NECTIN2_HUMAN		CPI-SS02FBD007E	0.0	0.043	0.012	0.047	0.138	0.08	0.01	0.011
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0B990492C	0.0	0.014	0.0	0.0	0.0	0.001	0.0	0.011
HLA-DPA1	P20036	False	HLA-DPA1_HUMAN		CPI-SS001254E9D	1.317	3.253	0.05	1.366	1.078	2.204	0.137	0.177
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0892EFE81	0.0	0.003	0.034	0.0	0.034	0.0	0.0	0.0
GALR2	O43603	False	GALR2_HUMAN		CPI-SS0F8ABC300	0.0	0.009	0.0	0.006	0.0	0.004	0.0	0.015
GALR3	O60755	False	GALR3_HUMAN		CPI-SS0E70DD97F	0.0	0.0	0.054	0.0	0.066	0.002	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0C6B1B7EA	0.0	0.0	0.027	0.003	0.004	0.0	0.022	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS041A9759A	0.004	0.0	0.004	0.003	0.007	0.0	0.0	0.008
WNT1	P04628	False	WNT1_HUMAN		CPI-SS088E72875	0.0	0.003	0.0	0.0	0.0	0.0	0.035	0.037
RYK	P34925	False	RYK_HUMAN		CPI-SS04C952B10	0.136	0.018	0.195	0.087	0.1	0.141	0.249	0.197
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS09C6F5B5E	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS00F9DF28E	0.0	0.005	0.0	0.0	0.005	0.0	0.0	0.0
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS088A79CEF	0.0	0.005	0.006	0.004	0.0	0.005	0.0	0.0
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS0C41D1AB0	0.076	0.0	0.0	0.0	0.0	0.001	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0979BEE9E	0.0	0.0	0.027	0.003	0.004	0.0	0.022	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS063BE49AF	0.004	0.0	0.004	0.003	0.007	0.0	0.0	0.008
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0CA86B750	0.0	0.003	0.0	0.0	0.0	0.0	0.035	0.037
RYK	P34925	False	RYK_HUMAN		CPI-SS0210E8B55	0.136	0.018	0.195	0.087	0.1	0.141	0.249	0.197
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS0AD8B6D35	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS02E251A12	0.0	0.005	0.0	0.0	0.005	0.0	0.0	0.0
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS0DD439ECE	0.076	0.0	0.0	0.0	0.0	0.001	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A0EB6095	0.0	0.0	0.027	0.003	0.004	0.0	0.022	0.0
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0E47E9212	0.004	0.0	0.004	0.003	0.007	0.0	0.0	0.008
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0B7FB4EB4	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS021A4089C	0.29	0.051	0.0	0.146	0.041	0.356	0.017	0.035
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0B4C20B1E	0.004	0.0	0.004	0.003	0.007	0.0	0.0	0.008
CD79B	P40259	False	CD79B_HUMAN		CPI-SS02B2D99CE	1.121	0.021	0.0	0.03	0.042	0.068	0.047	0.016
LRP6	O75581	False	LRP6_HUMAN		CPI-SS05B1FA8A8	0.004	0.0	0.004	0.003	0.007	0.0	0.0	0.008
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0CD17AC7A	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.061
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0D04B1471	0.0	0.024	0.0	0.033	0.0	0.012	0.0	0.0
PLAU	P00749	False	PLAU_HUMAN		CPI-SS04A83D488	0.0	0.025	0.0	0.043	0.024	0.013	0.0	0.0
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS048346C2B	0.1	0.366	0.314	0.267	0.287	0.353	0.044	0.008
WNT1	P04628	False	WNT1_HUMAN		CPI-SS02C1880E4	0.0	0.003	0.0	0.0	0.0	0.0	0.035	0.037
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS04E39D8B9	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0FF72F6DF	0.0	0.003	0.0	0.0	0.0	0.0	0.035	0.037
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS00519F627	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0E3EC3035	0.0	0.003	0.0	0.0	0.0	0.0	0.035	0.037
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS036709154	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS046A32887	0.0	0.019	0.004	0.0	0.0	0.005	0.0	0.008
WNT10A	Q9GZT5	False	WNT10A_HUMAN		CPI-SS032788C1B	0.004	0.022	0.0	0.0	0.0	0.0	0.05	0.041
WNT1	P04628	False	WNT1_HUMAN		CPI-SS014B0FCD2	0.0	0.003	0.0	0.0	0.0	0.0	0.035	0.037
RYK	P34925	False	RYK_HUMAN		CPI-SS0BA171A40	0.136	0.018	0.195	0.087	0.1	0.141	0.249	0.197
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS0378B2FE1	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS070BB3318	0.0	0.005	0.0	0.0	0.005	0.0	0.0	0.0
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS0E5155850	0.076	0.0	0.0	0.0	0.0	0.001	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS019A855C9	0.0	0.019	0.004	0.0	0.0	0.005	0.0	0.008
WNT10A	Q9GZT5	False	WNT10A_HUMAN		CPI-SS0E7D51A72	0.004	0.022	0.0	0.0	0.0	0.0	0.05	0.041
CTHRC1	Q96CG8	False	CTHRC1_HUMAN		CPI-SS0D1DA5F89	0.0	0.0	0.0	0.0	0.007	0.001	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	0.0	0.003	0.0	0.0	0.0	0.0	0.035	0.037
RYK	P34925	False	RYK_HUMAN		CPI-SS0FAF1F4B6	0.136	0.018	0.195	0.087	0.1	0.141	0.249	0.197
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS06614B3BC	0.005	0.0	0.0	0.0	0.0	0.001	0.0	0.0
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS04D1BB563	0.0	0.005	0.0	0.0	0.005	0.0	0.0	0.0
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS08D7289BB	0.076	0.0	0.0	0.0	0.0	0.001	0.0	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS0754B914F	0.0	0.019	0.004	0.0	0.0	0.005	0.0	0.008
WNT10A	Q9GZT5	False	WNT10A_HUMAN		CPI-SS05BB05F84	0.004	0.022	0.0	0.0	0.0	0.0	0.05	0.041
LDLR	P01130	False	LDLR_HUMAN		CPI-SS03F4C1D48	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS05811D8D6	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS065B30F3D	0.0	0.0	0.008	0.0	0.0	0.001	0.021	0.008
TLR4	O00206	False	TLR4_HUMAN		CPI-SS028246358	0.0	0.041	0.0	0.211	0.005	0.276	0.009	0.0
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS06324AAE2	0.093	0.078	0.025	0.083	0.079	0.082	0.079	0.013
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS019D8BD0F	0.267	0.306	0.018	0.187	0.091	0.27	0.186	0.377
LDLR	P01130	False	LDLR_HUMAN		CPI-SS02C0C0A5A	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0ECB46D5F	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0BC3190D4	0.0	0.0	0.008	0.0	0.0	0.001	0.021	0.008
TLR4	O00206	False	TLR4_HUMAN		CPI-SS0689D0C11	0.0	0.041	0.0	0.211	0.005	0.276	0.009	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS01932FE38	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS005838C52	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS03E809E78	0.0	0.0	0.008	0.0	0.0	0.001	0.021	0.008
TLR4	O00206	False	TLR4_HUMAN		CPI-SS09F710BA3	0.0	0.041	0.0	0.211	0.005	0.276	0.009	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A855D7F4	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0BEF78CA9	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0F6ED0132	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
BMP2	P12643	False	BMP2_HUMAN		CPI-SS0108FD7BB	0.0	0.011	0.012	0.0	0.0	0.007	0.0	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0C6AB4226	0.0	0.021	0.0	0.013	0.0	0.011	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0133C99B2	0.046	0.03	0.155	0.012	0.178	0.009	0.042	0.058
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0DF7809CA	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS073A20D23	0.29	0.051	0.0	0.146	0.041	0.356	0.017	0.035
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0D6CBACAC	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0DFB1444F	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
LDLR	P01130	False	LDLR_HUMAN		CPI-SS01DB03813	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS01AD50A56	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
LDLR	P01130	False	LDLR_HUMAN		CPI-SS01B99BC78	0.073	0.096	0.031	0.196	0.153	0.179	0.053	0.116
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS098425155	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
NRP1	O14786	False	NRP1_HUMAN		CPI-SS033E6DE7E	0.0	0.035	0.0	0.0	0.0	0.008	0.0	0.0
FLT1	P17948	False	FLT1_HUMAN		CPI-SS0947A8549	0.0	0.016	0.0	0.0	0.0	0.029	0.0	0.006
RET	P07949	False	RET_HUMAN		CPI-SS0BFE02463	0.0	0.003	0.0	0.0	0.02	0.005	0.0	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS01D429BB1	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0924B21D0	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS07B2F82C2	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ENG	P17813	False	ENG_HUMAN		CPI-SS0B797C048	0.007	0.045	0.327	0.044	0.083	0.067	0.01	0.0
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0A78191CD	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS04DF97688	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS004C43D02	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS02C54A892	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0BA8514AF	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS0B4DD1E67	0.015	0.048	0.0	0.073	0.005	0.05	0.144	0.05
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS053F14EC5	0.008	0.289	0.016	0.025	0.004	0.027	0.0	0.005
SERPINF1	P36955	False	SERPINF1_HUMAN		CPI-SS03B8034BB	0.008	0.289	0.016	0.025	0.004	0.027	0.0	0.005
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0297F088C	0.027	0.006	0.0	0.027	0.081	0.049	0.077	0.048
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0D4F77A98	0.0	0.035	0.0	0.0	0.0	0.008	0.0	0.0
TYROBP	O43914	False	TYROBP_HUMAN		CPI-SS0C6E8B500	0.061	1.967	0.0	2.15	0.053	3.098	1.328	0.133
FARP2	O94887	False	FARP2_HUMAN		CPI-SS0AAD6D44C	0.136	0.12	0.064	0.05	0.023	0.081	0.041	0.03
CCN3	P48745	False	CCN3_HUMAN		CPI-SS0FB68E380	0.0	0.021	0.0	0.038	0.037	0.008	0.0	0.0
SEMA3F	Q13275	False	SEMA3F_HUMAN		CPI-SS06C962C30	0.0	0.007	0.0	0.005	0.0	0.008	0.0	0.012
SEMA6C	Q9H3T2	False	SEMA6C_HUMAN		CPI-SS05F6B490A	0.004	0.0	0.009	0.0	0.01	0.001	0.0	0.0
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0A34EE366	0.027	0.006	0.0	0.027	0.081	0.049	0.077	0.048
IL7	P13232	False	IL7_HUMAN		CPI-SS0F8858849	0.0	0.012	0.019	0.007	0.008	0.003	0.0	0.0
NCOR1	O75376	False	NCOR1_HUMAN		CPI-SS05CF7B5FB	0.376	0.462	0.711	0.317	0.493	0.342	0.613	0.493
IL15	P40933	False	IL15_HUMAN		CPI-SS06D0874B4	0.0	0.024	0.0	0.009	0.011	0.061	0.007	0.032
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0B87FE6E0	0.027	0.006	0.0	0.027	0.081	0.049	0.077	0.048
CD46	P15529	False	CD46_HUMAN		CPI-SS01A07768A	0.186	0.332	0.695	0.327	0.386	0.419	0.309	0.336
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS02667229C	0.027	0.006	0.0	0.027	0.081	0.049	0.077	0.048
CD44	P16070	False	CD44_HUMAN		CPI-SS024E759C1	0.591	1.151	0.454	1.295	0.577	1.512	0.41	0.939
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0E5AF12B6	0.027	0.006	0.0	0.027	0.081	0.049	0.077	0.048
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS00DCCF9BE	0.027	0.006	0.0	0.027	0.081	0.049	0.077	0.048
NOTCH1	P46531	False	NOTCH1_HUMAN		CPI-SS0A045B7B5	0.027	0.006	0.0	0.027	0.081	0.049	0.077	0.048
NOTCH2	Q04721	False	NOTCH2_HUMAN		CPI-SS0B426B1C4	0.081	0.07	0.062	0.106	0.041	0.156	0.042	0.03
LGALS3	P17931	False	LGALS3_HUMAN		CPI-SS0DB5CDE9A	0.062	1.066	0.513	1.297	0.013	1.999	0.011	0.116
LGALS9	O00182	False	LGALS9_HUMAN		CPI-SS0A9FB762A	0.1	0.366	0.314	0.267	0.287	0.353	0.044	0.008
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS00E93B54C	0.0	0.007	0.004	0.012	0.05	0.017	0.031	0.026
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS04045BAB4	0.0	0.005	0.006	0.004	0.0	0.005	0.0	0.0
CD44	P16070	False	CD44_HUMAN		CPI-SS0B98AF327	0.591	1.151	0.454	1.295	0.577	1.512	0.41	0.939
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0BD1872FB	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-SS03BA401EB	0.0	0.011	0.012	0.0	0.0	0.007	0.0	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0A168FADA	0.0	0.021	0.0	0.013	0.0	0.011	0.0	0.0
BMP3	P12645	False	BMP3_HUMAN		CPI-SS0A05B7406	0.361	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	False	BMPR1A_HUMAN		CPI-SS0B780AF90	0.003	0.0	0.004	0.0	0.004	0.002	0.011	0.0
ACVR1B	P36896	False	ACVR1B_HUMAN		CPI-SS0A1C475D7	0.0	0.016	0.0	0.05	0.032	0.056	0.022	0.007
GDF11	O95390	False	GDF11_HUMAN		CPI-SS081E8FDC9	0.046	0.03	0.155	0.012	0.178	0.009	0.042	0.058
BMP6	P22004	False	BMP6_HUMAN		CPI-SS0DA15829F	0.0	0.0	0.0	0.0	0.014	0.001	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS040885963	0.024	0.0	0.0	0.011	0.003	0.004	0.009	0.0
ACVRL1	P37023	False	ACVRL1_HUMAN		CPI-SS0354F23C3	0.0	0.015	0.0	0.031	0.0	0.004	0.0	0.0
ACVR1	Q04771	False	ACVR1_HUMAN		CPI-SS07EF1AD75	0.0	0.003	0.004	0.0	0.008	0.007	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-SS064DA0CE8	0.0	0.011	0.012	0.0	0.0	0.007	0.0	0.0
BMP3	P12645	False	BMP3_HUMAN		CPI-SS09155F685	0.361	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	False	BMPR1A_HUMAN		CPI-SS053180936	0.003	0.0	0.004	0.0	0.004	0.002	0.011	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-SS03CB3E8ED	0.046	0.03	0.155	0.012	0.178	0.009	0.042	0.058
BMP6	P22004	False	BMP6_HUMAN		CPI-SS088438875	0.0	0.0	0.0	0.0	0.014	0.001	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS0DA14A32F	0.024	0.0	0.0	0.011	0.003	0.004	0.009	0.0
ACVR1	Q04771	False	ACVR1_HUMAN		CPI-SS047A7535A	0.0	0.003	0.004	0.0	0.008	0.007	0.0	0.0
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS023CB4E4C	0.093	0.078	0.025	0.083	0.079	0.082	0.079	0.013
BMP1	P13497	False	BMP1_HUMAN		CPI-SS0F99948CB	0.0	0.012	0.005	0.004	0.01	0.017	0.0	0.011
BMP2	P12643	False	BMP2_HUMAN		CPI-SS0293164E1	0.0	0.011	0.012	0.0	0.0	0.007	0.0	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-SS00F7918DD	0.0	0.021	0.0	0.013	0.0	0.011	0.0	0.0
BMP3	P12645	False	BMP3_HUMAN		CPI-SS02DC72082	0.361	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-SS08825C191	0.0	0.0	0.0	0.0	0.014	0.001	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS05E38EE5F	0.024	0.0	0.0	0.011	0.003	0.004	0.009	0.0
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS0161E0C12	0.093	0.078	0.025	0.083	0.079	0.082	0.079	0.013
ACVR2A	P27037	False	ACVR2A_HUMAN		CPI-SS0A71E973C	0.013	0.028	0.0	0.008	0.024	0.016	0.042	0.026
UBA52	P62987	False	UBA52_HUMAN		CPI-SS076BE4357	2.471	3.11	2.935	3.333	2.96	3.276	2.218	3.133
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0CD45289C	0.023	0.015	0.0	0.004	0.0	0.01	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-SS01FE967D5	0.0	0.011	0.012	0.0	0.0	0.007	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-SS0BD8D6FD0	0.0	0.0	0.0	0.0	0.014	0.001	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS04D12C694	0.024	0.0	0.0	0.011	0.003	0.004	0.009	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	0.0	0.017	0.001	0.005	0.0	0.169	0.0	0.01
EDA	Q92838	False	EDA_HUMAN		CPI-SS00797FD15	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.046
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS08FCF5FD8	0.0	0.0	0.008	0.0	0.0	0.001	0.021	0.008
IL6R	P08887	False	IL6R_HUMAN		CPI-SS05254442C	0.013	0.08	0.0	0.113	0.023	0.144	0.0	0.019
EPOR	P19235	False	EPOR_HUMAN		CPI-SS04437A89C	0.0	0.006	0.315	0.009	0.025	0.017	0.0	0.025
IL6	P05231	False	IL6_HUMAN		CPI-SS07EF0B763	0.0	0.0	0.0	0.004	0.0	0.003	0.0	0.0
OSM	P13725	False	OSM_HUMAN		CPI-SS0D7EDDE35	0.0	0.118	0.006	0.164	0.021	0.289	0.008	0.052
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS023446F04	0.0	0.0	0.008	0.0	0.0	0.001	0.021	0.008
MET	P08581	False	MET_HUMAN		CPI-SS0A3332A0D	0.0	0.017	0.0	0.0	0.0	0.038	0.0	0.0
PLXNB1	O43157	False	PLXNB1_HUMAN		CPI-SS0CCCF7C69	0.0	0.0	0.0	0.007	0.0	0.001	0.011	0.0
PLXNB2	O15031	False	PLXNB2_HUMAN		CPI-SS08FAC0A55	0.017	0.072	0.0	0.161	0.026	0.151	0.011	0.008
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	0.037	0.01	0.0	0.007	0.003	0.005	0.02	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS0207F9FC3	0.0	0.0	0.008	0.0	0.0	0.001	0.021	0.008
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0111AAD26	0.012	0.0	0.0	0.0	0.0	0.011	0.0	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0DC4D593E	0.016	0.044	0.058	0.077	0.081	0.033	0.031	0.026
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0FF55B42C	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F21D6CA0	0.0	0.0	0.092	0.009	0.021	0.003	0.0	0.008
