gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Ery	Gran	HSPC	Mono	NK	T
LILRB2	Q8N423	False	LILRB2_HUMAN		CPI-SS0B271996D	0.012	0.0	0.0	0.061	0.016	0.337	0.0	0.009
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS06D68C851	0.0	0.0	0.0	0.0	0.002	0.001	0.013	0.005
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS003E266FE	0.0	0.0	0.0	0.0	0.002	0.001	0.013	0.005
CD33	P20138	False	CD33_HUMAN		CPI-SS00C7FCB86	0.003	0.072	0.006	0.082	0.144	0.096	0.005	0.002
SIGLEC15	Q6ZMC9	False	SIGLEC15_HUMAN		CPI-SS0FBD27647	0.0	0.0	0.008	0.0	0.002	0.002	0.0	0.0
LILRB2	Q8N423	False	LILRB2_HUMAN		CPI-SS01B51319F	0.012	0.0	0.0	0.061	0.016	0.337	0.0	0.009
MUC1	P15941	False	MUC1_HUMAN		CPI-SS08FA57019	0.012	0.0	0.055	0.035	0.007	0.01	0.0	0.005
IFNGR1	P15260	False	IFNGR1_HUMAN		CPI-SS09D79E3AD	0.154	0.0	0.018	0.258	0.165	0.427	0.246	0.141
SIGLEC10	Q96LC7	False	SIGLEC10_HUMAN		CPI-SS07219F710	0.024	0.0	0.0	0.042	0.02	0.176	0.0	0.001
ADGRA2	Q96PE1	False	ADGRA2_HUMAN		CPI-SS0494C4ACB	0.0	0.0	0.0	0.033	0.006	0.011	0.005	0.001
SIGLEC7	Q9Y286	False	SIGLEC7_HUMAN		CPI-SS0A99D34EF	0.0	0.0	0.0	0.066	0.0	0.023	0.026	0.0
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS008BC9A58	0.0	0.0	0.0	0.0	0.002	0.001	0.013	0.005
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS04BCEC969	0.0	0.0	0.025	0.0	0.002	0.0	0.0	0.0
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS01DFBC2C7	0.002	0.082	0.008	0.033	0.039	0.013	0.04	0.016
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS0B26074C2	0.0	0.0	0.009	0.0	0.004	0.006	0.008	0.002
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS0D954EA1C	0.0	0.0	0.0	0.0	0.002	0.001	0.013	0.005
SPARC	P09486	False	SPARC_HUMAN		CPI-SS052B8929E	0.007	0.0	0.0	0.0	0.061	0.031	0.02	0.012
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS00382521C	0.0	0.0	0.0	0.0	0.002	0.001	0.013	0.005
FLT1	P17948	False	FLT1_HUMAN		CPI-SS052DE533F	0.008	0.0	0.0	0.0	0.0	0.01	0.0	0.003
SPARC	P09486	False	SPARC_HUMAN		CPI-SS0C5FDE06C	0.007	0.0	0.0	0.0	0.061	0.031	0.02	0.012
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS0EA993EAD	0.0	0.0	0.0	0.0	0.002	0.001	0.013	0.005
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS05E6D620E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS081CAAF43	0.0	0.0	0.0	0.0	0.002	0.001	0.013	0.005
PDGFRB	P09619	False	PDGFRB_HUMAN		CPI-SS071FD400F	0.0	0.0	0.0	0.0	0.002	0.001	0.013	0.005
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS02ADEAD6B	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS02095317D	0.0	0.0	0.025	0.0	0.002	0.0	0.0	0.0
LRP5	O75197	False	LRP5_HUMAN		CPI-SS09823E3C0	0.0	0.0	0.0	0.0	0.018	0.002	0.0	0.002
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS02021DE58	0.086	0.07	0.491	0.275	0.254	0.57	0.286	0.362
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS00A9B7F43	0.002	0.082	0.008	0.033	0.039	0.013	0.04	0.016
GP1BA	P07359	False	GP1BA_HUMAN		CPI-SS03AEFDD99	0.0	0.0	0.0	0.024	0.004	0.0	0.0	0.002
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS08F3D8D72	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS05F6C781B	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.002
PLAU	P00749	False	PLAU_HUMAN		CPI-SS0EB53BF7A	0.004	0.0	0.0	0.033	0.036	0.002	0.0	0.003
SERPINE1	P05121	False	SERPINE1_HUMAN		CPI-SS00A58DA7A	0.004	0.0	0.0	0.0	0.0	0.007	0.0	0.001
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS02288E1CF	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
ENG	P17813	False	ENG_HUMAN		CPI-SS01132F83E	0.023	0.0	0.055	0.056	0.04	0.057	0.013	0.017
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS02E3A754B	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.002
UBB	P0CG47	False	UBB_HUMAN		CPI-SS01D3F1C9B	0.796	0.799	1.172	0.811	1.013	0.587	1.061	0.81
UBC	P0CG48	False	UBC_HUMAN		CPI-SS0C27B14E9	1.212	1.297	1.014	1.247	1.084	1.346	1.226	1.264
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS07B93ADE4	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS09754FBDE	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS0EDB4140E	0.072	0.185	0.018	0.063	0.086	0.055	0.092	0.03
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS083B69C53	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.002
UBB	P0CG47	False	UBB_HUMAN		CPI-SS0043760B1	0.796	0.799	1.172	0.811	1.013	0.587	1.061	0.81
UBC	P0CG48	False	UBC_HUMAN		CPI-SS0018AB026	1.212	1.297	1.014	1.247	1.084	1.346	1.226	1.264
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS00991FC19	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
INHBA	P08476	False	INHBA_HUMAN		CPI-SS03AE5A2DA	0.004	0.0	0.007	0.02	0.033	0.045	0.019	0.029
UBA52	P62987	False	UBA52_HUMAN		CPI-SS03AD2FCED	1.454	1.39	1.355	1.395	1.403	1.385	1.335	1.431
UBB	P0CG47	False	UBB_HUMAN		CPI-SS036F515BE	0.796	0.799	1.172	0.811	1.013	0.587	1.061	0.81
UBC	P0CG48	False	UBC_HUMAN		CPI-SS0030F688B	1.212	1.297	1.014	1.247	1.084	1.346	1.226	1.264
RPS27A	P62979	False	RPS27A_HUMAN		CPI-SS00B6953AD	1.665	1.681	1.418	1.526	1.65	1.474	1.597	1.678
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS085EE60B1	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0B7DC608F	0.004	0.0	0.007	0.02	0.033	0.045	0.019	0.029
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS0D46E2B45	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.002
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0178F5C45	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS07B2C0241	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS02C50975A	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.002
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0BD5E113C	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGB5	P18084	False	ITGB5_HUMAN		CPI-SS08F12601A	0.0	0.0	0.009	0.0	0.004	0.006	0.008	0.002
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0585E80CD	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0A02D0D93	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS09E85F083	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS013346DBE	0.186	0.127	0.121	0.284	0.232	0.358	0.564	0.404
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS032C4F174	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.002
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0838B21B9	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0F78C6BCD	0.03	0.0	0.013	0.066	0.015	0.136	0.046	0.02
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0933FDF7E	0.082	0.438	0.038	0.902	0.221	0.882	0.659	0.25
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS08DB58E32	0.086	0.07	0.491	0.275	0.254	0.57	0.286	0.362
ITGA4	P13612	False	ITGA4_HUMAN		CPI-SS03199797E	0.183	0.297	0.212	0.39	0.463	0.347	0.254	0.195
EZR	P15311	False	EZR_HUMAN		CPI-SS0119582BF	1.027	0.942	0.291	0.46	0.121	0.416	0.228	0.578
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS03E275AE8	0.03	0.0	0.013	0.066	0.015	0.136	0.046	0.02
MET	P08581	False	MET_HUMAN		CPI-SS04D6F8601	0.0	0.0	0.0	0.026	0.0	0.019	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS01011D1D3	0.03	0.0	0.013	0.066	0.015	0.136	0.046	0.02
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SS026B040A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS017AF3A49	0.03	0.0	0.013	0.066	0.015	0.136	0.046	0.02
IL4R	P24394	False	IL4R_HUMAN		CPI-SS00436C0C1	0.222	0.105	0.032	0.037	0.016	0.062	0.068	0.126
IL7	P13232	False	IL7_HUMAN		CPI-SS0109E3DF1	0.008	0.0	0.0	0.0	0.007	0.0	0.0	0.001
IL2RA	P01589	False	IL2RA_HUMAN		CPI-SS0F452A302	0.004	0.0	0.0	0.0	0.02	0.005	0.0	0.042
IL1RN	P18510	False	IL1RN_HUMAN		CPI-SS02AEC736C	0.011	0.0	0.0	0.037	0.011	0.172	0.013	0.009
IL2RB	P14784	False	IL2RB_HUMAN		CPI-SS0FE52C76C	0.004	0.0	0.0	0.0	0.002	0.0	0.455	0.102
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS03F892D7C	0.03	0.0	0.013	0.066	0.015	0.136	0.046	0.02
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS09C4FCB90	0.03	0.0	0.013	0.066	0.015	0.136	0.046	0.02
FYN	P06241	False	FYN_HUMAN		CPI-SS0C78C21A5	0.042	0.0	0.022	0.0	0.037	0.114	0.265	0.25
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0E9A581F8	0.03	0.0	0.013	0.066	0.015	0.136	0.046	0.02
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SS04E85A666	0.045	0.089	0.023	0.019	0.061	0.107	0.031	0.068
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F52745F3	0.0	0.0	0.019	0.0	0.003	0.0	0.0	0.029
FCGR2A	P12318	False	FCGR2A_HUMAN		CPI-SS0C17BB772	0.007	0.0	0.021	0.075	0.004	0.329	0.0	0.005
ADRA2A	P08913	False	ADRA2A_HUMAN		CPI-SS0E015C35F	0.002	0.0	0.0	0.0	0.007	0.002	0.0	0.001
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS02246DA17	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.056
KIR2DL3	P43628	False	KIR2DL3_HUMAN		CPI-SS0D26F639E	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.002
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0DE4CC20D	0.0	0.0	0.019	0.0	0.003	0.0	0.0	0.029
HRAS	P01112	False	HRAS_HUMAN		CPI-SS012CF6890	0.041	0.113	0.076	0.064	0.057	0.043	0.061	0.033
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0E608B5BF	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS08507BF77	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.001
HRAS	P01112	False	HRAS_HUMAN		CPI-SS0866DD7EB	0.041	0.113	0.076	0.064	0.057	0.043	0.061	0.033
MMP9	P14780	False	MMP9_HUMAN		CPI-SS015093E79	0.0	0.0	0.0	0.0	0.0	0.002	0.019	0.027
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS075EAE230	0.991	1.105	1.017	1.316	1.245	0.865	1.097	0.979
HSP90B1	P14625	False	HSP90B1_HUMAN		CPI-SS087EAA549	0.396	0.558	0.332	0.921	0.73	0.44	0.528	0.422
CD14	P08571	False	CD14_HUMAN		CPI-SS0F3164D8D	0.053	0.0	0.011	0.068	0.024	0.34	0.064	0.039
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0192E0C86	0.021	0.0	0.0	0.0	0.061	0.026	0.006	0.024
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS01A8F745A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
ADAM10	O14672	False	ADAM10_HUMAN		CPI-SS067559C58	0.083	0.108	0.078	0.321	0.157	0.29	0.101	0.057
CD4	P01730	False	CD4_HUMAN		CPI-SS08BEDE459	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD9	P21926	False	CD9_HUMAN		CPI-SS050A11751	0.046	0.0	0.007	0.054	0.031	0.058	0.053	0.035
CCR5	P51681	False	CCR5_HUMAN		CPI-SS032F509EE	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.007
KCNA3	P22001	False	KCNA3_HUMAN		CPI-SS01C89FD4B	0.012	0.0	0.0	0.0	0.0	0.0	0.008	0.011
CD4	P01730	False	CD4_HUMAN		CPI-SS07E04F6C0	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD33	P20138	False	CD33_HUMAN		CPI-SS0F81C03E5	0.003	0.072	0.006	0.082	0.144	0.096	0.005	0.002
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0D64CB4EF	0.004	0.0	0.003	0.0	0.001	0.0	0.0	0.002
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0689E6F41	0.025	0.0	0.0	0.0	0.0	0.005	0.006	0.001
SIGLEC10	Q96LC7	False	SIGLEC10_HUMAN		CPI-SS09261CB85	0.024	0.0	0.0	0.042	0.02	0.176	0.0	0.001
NCR1	O76036	False	NCR1_HUMAN		CPI-SS09F4ED94A	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.002
MADCAM1	Q13477	False	MADCAM1_HUMAN		CPI-SS0E037A4F0	0.006	0.0	0.0	0.0	0.004	0.005	0.0	0.0
PTPRO	Q16827	False	PTPRO_HUMAN		CPI-SS0D2DB3BB5	0.004	0.0	0.0	0.033	0.0	0.009	0.0	0.002
CD320	Q9NPF0	False	CD320_HUMAN		CPI-SS05B2A89EE	0.037	0.196	0.056	0.0	0.028	0.005	0.134	0.071
CD4	P01730	False	CD4_HUMAN		CPI-SS0CD09DC10	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD8A	P01732	False	CD8A_HUMAN		CPI-SS0C47D7096	0.0	0.0	0.0	0.0	0.0	0.002	0.086	0.112
CD8B	P10966	False	CD8B_HUMAN		CPI-SS01C41F02A	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.085
CD4	P01730	False	CD4_HUMAN		CPI-SS0104BDBB2	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
PLSCR1	O15162	False	PLSCR1_HUMAN		CPI-SS038CB25DC	0.06	0.1	0.108	0.154	0.103	0.158	0.065	0.057
CD4	P01730	False	CD4_HUMAN		CPI-SS0E2597B38	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS0A8AC23AB	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS062A16D80	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS0BF909D7D	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS001B88F53	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS0719BAC44	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS0C9E69190	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS07F78CCA9	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS0D3DE8715	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
LAG3	P18627	False	LAG3_HUMAN		CPI-SS0772F470E	0.013	0.0	0.0	0.0	0.01	0.0	0.0	0.041
CD4	P01730	False	CD4_HUMAN		CPI-SS05FC22EFD	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS0D3BA6E81	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
CD4	P01730	False	CD4_HUMAN		CPI-SS0957FEEC6	0.0	0.0	0.015	0.288	0.006	0.279	0.008	0.095
LAG3	P18627	False	LAG3_HUMAN		CPI-SS0F5FD6923	0.013	0.0	0.0	0.0	0.01	0.0	0.0	0.041
CCL4	P13236	False	CCL4_HUMAN		CPI-SS05BA6D9C3	0.012	0.0	0.0	0.0	0.0	0.011	0.761	0.104
LGALS3	P17931	False	LGALS3_HUMAN		CPI-SS074D67CE2	0.113	0.0	0.241	0.239	0.066	0.553	0.147	0.205
RGMB	Q6NW40	False	RGMB_HUMAN		CPI-SS0287481A1	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.007
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0EC1DB4A0	1.224	1.202	0.868	1.134	1.038	1.309	1.445	1.326
LILRA5	A6NI73	False	LILRA5_HUMAN		CPI-SS0D65C9514	0.004	0.0	0.0	0.0	0.01	0.382	0.0	0.01
IL6R	P08887	False	IL6R_HUMAN		CPI-SS0663384AA	0.008	0.096	0.0	0.056	0.062	0.103	0.04	0.026
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS073F43DB9	1.326	1.402	0.785	1.386	1.237	1.437	1.475	1.406
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS0F8531E5B	1.044	1.27	0.91	1.172	1.1	1.217	1.393	1.265
HLA-G	P17693	False	HLA-G_HUMAN		CPI-SS05CE87F88	0.008	0.0	0.0	0.0	0.016	0.016	0.0	0.008
HLA-F	P30511	False	HLA-F_HUMAN		CPI-SS00150FB64	0.226	0.375	0.045	0.133	0.168	0.267	0.399	0.409
B2M	P61769	False	B2M_HUMAN		CPI-SS031B22200	1.58	1.628	1.401	1.524	1.511	1.642	1.777	1.725
CEACAM21	Q3KPI0	False	CEACAM21_HUMAN		CPI-SS0D2A3C3A5	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.005
HLA-C	P10321	False	HLA-C_HUMAN		CPI-SS0E816D4D6	1.224	1.202	0.868	1.134	1.038	1.309	1.445	1.326
HLA-B	P01889	False	HLA-B_HUMAN		CPI-SS03DA113B9	1.326	1.402	0.785	1.386	1.237	1.437	1.475	1.406
HLA-A	P04439	False	HLA-A_HUMAN		CPI-SS0C340928A	1.044	1.27	0.91	1.172	1.1	1.217	1.393	1.265
HLA-G	P17693	False	HLA-G_HUMAN		CPI-SS0DBA81CCF	0.008	0.0	0.0	0.0	0.016	0.016	0.0	0.008
HLA-F	P30511	False	HLA-F_HUMAN		CPI-SS0A76A8E97	0.226	0.375	0.045	0.133	0.168	0.267	0.399	0.409
B2M	P61769	False	B2M_HUMAN		CPI-SS064075393	1.58	1.628	1.401	1.524	1.511	1.642	1.777	1.725
CD33	P20138	False	CD33_HUMAN		CPI-SS08254A1FB	0.003	0.072	0.006	0.082	0.144	0.096	0.005	0.002
FCAR	P24071	False	FCAR_HUMAN		CPI-SS07EFD7995	0.011	0.0	0.015	0.054	0.002	0.151	0.0	0.001
SIGLEC15	Q6ZMC9	False	SIGLEC15_HUMAN		CPI-SS049511825	0.0	0.0	0.008	0.0	0.002	0.002	0.0	0.0
SIGLEC14	Q08ET2	False	SIGLEC14_HUMAN		CPI-SS07978E5BA	0.0	0.0	0.0	0.0	0.0	0.073	0.006	0.005
IFNGR1	P15260	False	IFNGR1_HUMAN		CPI-SS031DD0854	0.154	0.0	0.018	0.258	0.165	0.427	0.246	0.141
FCGRT	P55899	False	FCGRT_HUMAN		CPI-SS001AF75AA	0.035	0.0	0.088	0.318	0.048	0.562	0.067	0.054
ANGPTL1	O95841	False	ANGPTL1_HUMAN		CPI-SS0872F43DB	0.012	0.0	0.0	0.0	0.002	0.0	0.007	0.0
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0EAB03260	0.012	0.072	0.003	0.054	0.0	0.057	0.017	0.002
IGF1	P05019	False	IGF1_HUMAN		CPI-SS012ED64B9	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS03B8BB190	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.001
LRP6	O75581	False	LRP6_HUMAN		CPI-SS0ADD39BDD	0.009	0.0	0.0	0.0	0.0	0.003	0.0	0.009
WNT1	P04628	False	WNT1_HUMAN		CPI-SS04C3DF785	0.0	0.0	0.0	0.0	0.001	0.0	0.013	0.015
WNT10B	O00744	False	WNT10B_HUMAN		CPI-SS056DC13B2	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.004
IGF1	P05019	False	IGF1_HUMAN		CPI-SS07608C650	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS042A6F835	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.001
PLAU	P00749	False	PLAU_HUMAN		CPI-SS09F05AC40	0.004	0.0	0.0	0.033	0.036	0.002	0.0	0.003
GZMB	P10144	False	GZMB_HUMAN		CPI-SS02F415E21	0.004	0.0	0.012	0.0	0.0	0.0	0.968	0.137
IGF1	P05019	False	IGF1_HUMAN		CPI-SS05620C1E1	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS0F6408804	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.001
IGF1	P05019	False	IGF1_HUMAN		CPI-SS03611915B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS0DBD82AF3	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.001
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0D951C39B	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2	P01344	False	IGF2_HUMAN		CPI-SS00F5CDB8D	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.001
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS08FA584C7	0.0	0.0	0.025	0.0	0.002	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS0C666EA18	0.086	0.07	0.491	0.275	0.254	0.57	0.286	0.362
THBS1	P07996	False	THBS1_HUMAN		CPI-SS08AF43615	0.059	0.089	0.014	0.161	0.033	0.069	0.046	0.075
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0140B6B66	0.004	0.0	0.007	0.02	0.033	0.045	0.019	0.029
THBS1	P07996	False	THBS1_HUMAN		CPI-SS00B140AEF	0.059	0.089	0.014	0.161	0.033	0.069	0.046	0.075
INHBA	P08476	False	INHBA_HUMAN		CPI-SS0C5E8A856	0.004	0.0	0.007	0.02	0.033	0.045	0.019	0.029
TGFBR1	P36897	False	TGFBR1_HUMAN		CPI-SS0664896CF	0.072	0.185	0.018	0.063	0.086	0.055	0.092	0.03
ENG	P17813	False	ENG_HUMAN		CPI-SS05FE588BC	0.023	0.0	0.055	0.056	0.04	0.057	0.013	0.017
TGFBR2	P37173	False	TGFBR2_HUMAN		CPI-SS082BE21AF	0.17	0.315	0.036	0.048	0.07	0.158	0.119	0.112
PRSS2	P07478	False	PRSS2_HUMAN		CPI-SS0CFD95F10	0.004	0.0	0.0	0.0	0.004	0.0	0.0	0.0
CTSG	P08311	False	CTSG_HUMAN		CPI-SS09D75EE76	0.008	0.0	0.0	0.51	0.506	0.006	0.014	0.013
GZMA	P12544	False	GZMA_HUMAN		CPI-SS018FFAD1E	0.0	0.0	0.0	0.0	0.0	0.005	0.957	0.291
JAM2	P57087	False	JAM2_HUMAN		CPI-SS0A576FC27	0.004	0.0	0.0	0.0	0.005	0.002	0.0	0.0
F2R	P25116	False	F2R_HUMAN		CPI-SS0D466B5B7	0.004	0.0	0.158	0.0	0.035	0.011	0.157	0.045
TFPI	P10646	False	TFPI_HUMAN		CPI-SS032D02146	0.013	0.0	0.214	0.0	0.191	0.015	0.011	0.017
IL6	P05231	False	IL6_HUMAN		CPI-SS0EDE630FF	0.046	0.0	0.0	0.0	0.0	0.005	0.0	0.0
TFRC	P02786	False	TFRC_HUMAN		CPI-SS0A9262AB4	0.093	0.094	0.787	0.173	0.329	0.503	0.07	0.106
PLAUR	Q03405	False	PLAUR_HUMAN		CPI-SS0085E97CC	0.039	0.09	0.031	0.486	0.103	0.841	0.031	0.041
MMP2	P08253	False	MMP2_HUMAN		CPI-SS0E2C8EBE2	0.003	0.0	0.0	0.0	0.047	0.002	0.006	0.002
ITGA2B	P08514	False	ITGA2B_HUMAN		CPI-SS000104C64	0.005	0.0	0.07	0.0	0.032	0.001	0.013	0.002
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS0FA9B82BA	0.0	0.0	0.025	0.0	0.002	0.0	0.0	0.0
ITGB1	P05556	False	ITGB1_HUMAN		CPI-SS06EE34C05	0.086	0.07	0.491	0.275	0.254	0.57	0.286	0.362
ITGAV	P06756	False	ITGAV_HUMAN		CPI-SS05AC5E0B1	0.002	0.082	0.008	0.033	0.039	0.013	0.04	0.016
SDC1	P18827	False	SDC1_HUMAN		CPI-SS06E3A69DB	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA2B	P08514	False	ITGA2B_HUMAN		CPI-SS0418F6DB9	0.005	0.0	0.07	0.0	0.032	0.001	0.013	0.002
ITGB3	P05106	False	ITGB3_HUMAN		CPI-SS04925EC74	0.0	0.0	0.025	0.0	0.002	0.0	0.0	0.0
ITGB2	P05107	False	ITGB2_HUMAN		CPI-SS0B5DE428E	0.082	0.438	0.038	0.902	0.221	0.882	0.659	0.25
ITGAL	P20701	False	ITGAL_HUMAN		CPI-SS0A6429389	0.027	0.0	0.014	0.343	0.063	0.27	0.337	0.137
